index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01MyA@0,spot_market_loss_01MyA@0,balance_01MyA@0,inventory_01MyA@0_input,inventory_01MyA@0_output,productivity_01MyA@0,assets_01MyA@0,bankrupt_01MyA@0,score_01MyA@0,spot_market_quantity_02Ran@1,spot_market_loss_02Ran@1,balance_02Ran@1,inventory_02Ran@1_input,inventory_02Ran@1_output,productivity_02Ran@1,assets_02Ran@1,bankrupt_02Ran@1,score_02Ran@1,spot_market_quantity_03Buy@1,spot_market_loss_03Buy@1,balance_03Buy@1,inventory_03Buy@1_input,inventory_03Buy@1_output,productivity_03Buy@1,assets_03Buy@1,bankrupt_03Buy@1,score_03Buy@1,spot_market_quantity_04Ind@2,spot_market_loss_04Ind@2,balance_04Ind@2,inventory_04Ind@2_input,inventory_04Ind@2_output,productivity_04Ind@2,assets_04Ind@2,bankrupt_04Ind@2,score_04Ind@2,spot_market_quantity_05Ran@2,spot_market_loss_05Ran@2,balance_05Ran@2,inventory_05Ran@2_input,inventory_05Ran@2_output,productivity_05Ran@2,assets_05Ran@2,bankrupt_05Ran@2,score_05Ran@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
156,6,0,0,0,10.0,13,10.0,36.440774528234236,12,32.0,15.009876409438576,0,,38.000000000000014,8,38.0,0,4.187,117258,31,18,1.0,965.9339415082162,False,0.5685619675573066,0,0.2,75861,0,0,0.0,0.0,False,0.010631069901282921,0,17.165000000000003,-81552.5,1158,0,0.0,42198.416903695244,True,-1.5775553070874684,0,19.352,26074,867,0,0.0,31594.151515979083,False,-0.5999744364915828,0,0.29900000000000004,161864,0,365,0.0,13870.000000000005,False,0.20470035755832625,8,13.870000000000003,64078,2815,0,0.0,42252.80209256959,False,-0.3919053287874791,0.16666666666666666,445135,0.0,0.125,5,0,0,1,4,149.62946428571428,2,3,4,55.0,12.0,4,2,4,514,0.6945587910013273,179.5981885631336
157,4,0,0,0,10.0,6,10.0,36.440774528234236,0,,15.483091239275671,16,19.5,38.000000000000014,8,38.0,0,4.187,117198,27,28,1.0,1290.3416867905585,False,0.5699235421365423,0,0.2,75861,0,0,0.0,0.0,False,0.010631069901282921,0,17.165,-81552.5,1158,0,0.0,42198.416903695244,True,-1.5775553070874684,16,19.512,25758,867,0,0.0,31594.151515979083,False,-0.6029934197820834,0,0.29900000000000004,161759,0,372,0.7,14136.000000000005,False,0.20490019055503614,8,13.942,63785,2824,0,0.0,43724.24965971449,False,-0.3887456566308353,0.2833333333333333,444361,0.0,0.125,2,0,0,1,4,4.0,3,4,3,70.0,0.0,4,0,3,60,0.6751803159713745,180.27336887910496
158,3,0,0,0,10.0,9,10.0,36.11650134325969,9,31.0,15.483091239275671,0,,38.000000000000014,11,38.0,0,4.187,117387,26,29,1.0,1307.378538954531,False,0.5725549108012905,0,0.2,75861,0,0,0.0,0.0,False,0.010631069901282921,0,17.165,-81552.5,1158,0,0.0,41822.90855549472,True,-1.5793490625125644,0,19.496000000000002,25479,876,0,0.0,31638.05517669549,False,-0.6054491923422176,0,0.29900000000000004,161835,0,370,0.0,14060.000000000005,False,0.20517139247914243,9,14.024000000000001,63686,2824,0,0.0,43724.24965971449,False,-0.38945220901205957,0.16666666666666666,444248,0.0,0.125,4,0,0,1,3,193.0990675990676,2,3,3,46.0,0.0,3,0,3,445,0.6187036340124905,180.89207251311745
159,3,0,0,0,10.0,8,10.0,36.11650134325969,0,,17.54348088301602,34,25.823529411764707,38.00000000000002,20,38.0,0,4.187,117307,24,39,1.0,1648.543552387128,False,0.5737616638849176,0,0.2,75861,0,0,0.0,0.0,False,0.010631069901282921,0,17.165000000000003,-81552.5,1158,0,0.0,41822.90855549472,True,-1.5793490625125644,34,19.836000000000006,24676,876,0,0.0,31638.05517669549,False,-0.6131208492481418,0,0.29900000000000004,162253,0,359,0.0,13642.000000000007,False,0.206663003061727,9,14.105000000000002,62705,2858,0,0.0,50139.26836365979,False,-0.3735618505832276,0.16666666666666666,442802,0.0,0.125,5,0,0,1,8,415.3606645725548,2,3,3,47.0,0.0,3,0,3,498,0.5959966229856946,181.48806913610315
160,3,0,0,0,10.0,8,10.0,35.78251606996609,12,32.0,18.53248386940932,19,26.526315789473685,38.00000000000002,20,38.0,0,4.187,117611,22,37,1.0,1543.9530945887454,False,0.5771149107722096,0,0.2,75861,0,0,0.0,0.0,False,0.010631069901282921,0,17.165000000000003,-81552.5,1158,0,0.0,41436.15360902074,True,-1.5811965415013673,19,19.992,24024,888,0,0.0,31774.87427012989,False,-0.6186963233840802,0,0.29900000000000004,162633,0,349,0.0,13262.000000000007,False,0.2080190126822584,10,14.196000000000002,62083,2877,0,0.0,53317.95609229061,False,-0.3666580211812606,0.16666666666666666,442212,0.0,0.125,6,0,0,1,4,4.0,2,3,3,49.0,0.0,3,0,3,844,0.5919135169824585,182.0799826530856
161,3,0,0,0,10.0,6,10.0,35.44834148323359,10,31.0,18.94726725085212,8,27.0,38.000000000000014,10,38.0,0,4.187,117861,18,37,1.0,1491.5886348796428,False,0.580096643052367,0,0.2,75861,0,0,0.0,0.0,False,0.010631069901282921,0,17.165000000000003,-81552.5,1158,0,0.0,41049.1794375845,True,-1.5830450676998191,8,20.053,23658,898,0,0.0,31832.610651943764,False,-0.6219171945813847,0,0.29900000000000004,162633,0,349,0.0,13262.000000000005,False,0.2080190126822584,10,14.286000000000001,61755,2885,0,0.0,54662.86601870837,False,-0.3641996830552025,0.16666666666666666,441768,0.0,0.125,3,0,0,1,5,3145.6611039794607,2,3,3,48.0,0.0,3,0,3,370,0.5721273419912905,182.6521099950769
162,3,0,0,0,10.0,8,10.0,35.44834148323359,0,,19.187101702356223,4,28.0,38.000000000000014,20,38.0,0,4.187,117781,16,47,1.0,1826.0720497119787,False,0.5812588895308739,0,0.2,75861,0,0,0.0,0.0,False,0.010631069901282921,0,17.165000000000003,-81552.5,1158,0,0.0,41049.1794375845,True,-1.5830450676998191,4,20.085000000000004,23634,898,0,0.0,31832.610651943764,False,-0.6221464844515493,0,0.29900000000000004,162823,0,344,0.0,13072.000000000005,False,0.20869701749252412,15,14.426000000000002,61381,2889,0,0.0,55431.53681810713,False,-0.3641259204161268,0.16666666666666666,441480,0.0,0.125,3,0,0,1,6,122.17165242165242,2,3,2,50.0,0.0,3,0,2,270,0.5563290949794464,183.20843909005634
163,2,0,0,0,10.0,8,10.0,35.36985286810073,3,32.0,19.187101702356223,0,,38.000000000000014,20,38.0,0,4.187,117797,14,54,1.0,2049.9720548774394,False,0.5829634577280247,0,0.2,75861,0,0,0.0,0.0,False,0.010631069901282921,0,17.165000000000003,-81552.5,1158,0,0.0,40958.28962126064,True,-1.5834792367453228,0,20.081000000000003,23538,901,0,0.0,31868.237434158757,False,-0.6228934593432816,0,0.29900000000000004,163203,0,334,0.0,12692.000000000005,False,0.2100530271130555,10,14.511000000000001,61279,2889,0,0.0,55431.53681810713,False,-0.36485388347556996,0.16666666666666666,441678,0.0,0.125,5,0,0,1,2,2.0,1,2,0,30.0,0.0,2,0,0,556,0.44717964803567156,183.65561873809202
164,0,0,0,0,10.0,9,10.0,35.03011058661037,10,31.0,19.43910629979747,4,28.0,38.000000000000014,20,38.0,0,4.187,118017,13,54,1.0,2021.62597167696,False,0.5857055138462156,0,0.2,75861,0,0,0.0,0.0,False,0.010631069901282921,0,17.165000000000003,-81552.5,1158,0,0.0,40564.86805929481,True,-1.5853585613049708,4,20.121000000000002,23204,911,0,0.0,31912.430744402045,False,-0.6258733042370759,0,0.29900000000000004,163659,0,322,0.0,12236.000000000005,False,0.21168023865769323,8,14.581000000000001,61079,2893,0,0.0,56237.33452531408,False,-0.36340581612040623,0.16666666666666666,441820,0.0,0.125,6,0,0,0,3,3.0,0,0,0,0.0,0.0,0,0,0,856,0.1639461680315435,183.81956490612356
165,0,0,0,0,10.0,10,10.0,35.03011058661037,0,,19.772388285516016,13,23.0,38.000000000000014,20,38.0,0,4.187,117917,13,64,1.0,2371.9270775430637,False,0.5867066802388865,0,0.2,75861,0,0,0.0,0.0,False,0.010631069901282921,0,17.165,-81552.5,1158,0,0.0,40564.86805929481,True,-1.5853585613049708,13,20.247,23061,911,0,0.0,31912.430744402045,False,-0.6272394897134734,0,0.29900000000000004,163963,0,314,0.0,11932.000000000004,False,0.21276504635411833,12,14.693000000000001,60602,2906,0,0.0,57458.56035770954,False,-0.3624522350688727,0.16666666666666666,441404,0.0,0.125,4,0,0,0,4,4.0,0,0,0,0.0,0.0,0,0,0,404,0.16441653098445386,183.983981437108
166,0,0,0,0,10.0,7,10.0,34.709650959046286,10,31.0,19.772388285516016,0,,38.00000000000001,20,38.0,0,4.187,118157,10,64,1.0,2321.4176613789623,False,0.5895675476691511,0,0.2,75861,0,0,0.0,0.0,False,0.010631069901282921,0,17.165,-81552.5,1158,0,0.0,40193.7758105756,True,-1.5871312215868025,0,20.234000000000005,22751,921,0,0.0,31967.58853328163,False,-0.6299376688228753,0,0.29900000000000004,164343,0,304,0.0,11552.000000000002,False,0.21412105597464975,10,14.781,60484,2906,0,0.0,57458.56035770954,False,-0.3632943884121501,0.16666666666666666,441596,0.0,0.125,5,0,0,0,2,2.0,0,0,0,0.0,0.0,0,0,0,760,0.16199609299656004,184.14597753010457
167,0,0,0,0,10.0,0,,34.51006017107657,9,32.0,19.772388285516016,0,,38.0,20,38.0,0,4.187,118445,0,65,1.0,2243.153911119977,False,0.5928830043504787,0,0.2,75861,0,0,0.0,0.0,False,0.010631069901282921,0,17.165000000000003,-81552.5,1158,0,0.0,39962.64967810667,True,-1.5882352816056662,0,20.234,22463,930,0,0.0,32094.35595910121,False,-0.6320835954605325,0,0.29900000000000004,164685,0,295,0.0,11210.0,False,0.21534146463312803,11,14.881000000000002,60327,2906,0,0.0,57458.56035770954,False,-0.3644148805722734,0.16666666666666666,441781,0.0,0.125,3,0,0,0,3,3.0,0,0,0,0.0,0.0,0,0,0,630,0.1555480319657363,184.3015255620703
168,0,0,0,0,10.0,0,,34.238502852592994,12,31.75,19.772388285516016,0,,38.0,20,38.0,0,4.187,118826,0,53,0.0,1814.6406511874286,False,0.5951043833259224,0,0.2,75861,0,0,0.0,0.0,False,0.010631069901282921,0,17.165000000000003,-81552.5,1158,0,0.0,39648.18630330269,True,-1.5897374329885894,0,20.234,22082,942,0,0.0,32252.6696871426,False,-0.6349673276879814,0,0.29900000000000004,164951,0,288,0.0,10944.0,False,0.21629067136750002,13,15.000000000000002,60128,2906,0,0.0,57458.56035770954,False,-0.36583512222746156,0.0,441848,0.0,0.125,4,0,0,0,3,3.0,0,0,0,0.0,0.0,0,0,0,647,0.15394687396474183,184.45547243603505
169,0,0,0,0,10.0,0,,34.05160159088991,10,32.0,19.772388285516016,0,,38.0,20,38.0,0,4.187000000000001,119146,0,43,0.0,1464.2188684082662,False,0.5970332844970776,0,0.2,75861,0,0,0.0,0.0,False,0.010631069901282921,0,17.165,-81552.5,1158,0,0.0,39431.75464225052,True,-1.5907712993940515,0,20.234000000000005,21762,952,0,0.0,32417.124714527192,False,-0.6372389452927402,0,0.29900000000000004,165331,0,278,0.0,10564.0,False,0.21764668098803144,10,15.087000000000003,60010,2906,0,0.0,57458.56035770954,False,-0.366677275570739,0.0,442110,0.0,0.125,3,0,0,0,2,2.0,0,0,0,0.0,0.0,0,0,0,700,0.15204505599103868,184.6075174920261
