index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Ind@0,spot_market_loss_00Ind@0,balance_00Ind@0,inventory_00Ind@0_input,inventory_00Ind@0_output,productivity_00Ind@0,assets_00Ind@0,bankrupt_00Ind@0,score_00Ind@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02Ran@1,spot_market_loss_02Ran@1,balance_02Ran@1,inventory_02Ran@1_input,inventory_02Ran@1_output,productivity_02Ran@1,assets_02Ran@1,bankrupt_02Ran@1,score_02Ran@1,spot_market_quantity_03Buy@1,spot_market_loss_03Buy@1,balance_03Buy@1,inventory_03Buy@1_input,inventory_03Buy@1_output,productivity_03Buy@1,assets_03Buy@1,bankrupt_03Buy@1,score_03Buy@1,spot_market_quantity_04MyA@2,spot_market_loss_04MyA@2,balance_04MyA@2,inventory_04MyA@2_input,inventory_04MyA@2_output,productivity_04MyA@2,assets_04MyA@2,bankrupt_04MyA@2,score_04MyA@2,spot_market_quantity_05Ran@2,spot_market_loss_05Ran@2,balance_05Ran@2,inventory_05Ran@2_input,inventory_05Ran@2_output,productivity_05Ran@2,assets_05Ran@2,bankrupt_05Ran@2,score_05Ran@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
155,0,0,0,0,10.000000000000002,20,10.0,33.927819730957,0,,24.250554169353087,0,,40.0,12,40.0,0,4.934000000000001,73172,23,419,1.0,14445.756467270981,False,0.5187758006883193,0,3.1340000000000003,76220,18,400,1.0,13751.1278923828,False,0.5697956690631993,0,9.515,-84294.41666666667,1331,0,0.0,45157.92806190377,True,-1.7743955409462926,0,13.367000000000003,-61263.91666666667,1781,0,0.0,60425.446940834416,True,-1.3896253616443874,0,0.2,101257,0,0,0.0,0.0,False,0.0023758377302830216,12,13.874000000000002,21837,2490,0,0.0,60383.87988168919,False,-0.4849486725913006,0.3333333333333333,272486,0.0,0.25,8,0,0,0,5,5.0,0,0,0,0.0,0.0,0,0,0,200,0.3764781909994781,202.26923809590517
156,0,0,0,0,10.000000000000002,20,10.0,33.927819730957,0,,24.250554169353087,0,,40.0,12,40.0,0,4.934000000000001,73102,20,429,1.0,14755.034664580551,False,0.520374755965736,0,3.1340000000000003,76090,21,410,1.0,14120.40608969237,False,0.5708278808487208,0,9.515,-84294.41666666667,1331,0,0.0,45157.92806190377,True,-1.7743955409462926,0,13.367000000000003,-61263.91666666667,1781,0,0.0,60425.446940834416,True,-1.3896253616443874,0,0.2,101257,0,0,0.0,0.0,False,0.0023758377302830216,12,13.982000000000003,21631,2490,0,0.0,60383.87988168919,False,-0.4869879333097935,0.3333333333333333,272080,0.0,0.25,9,0,0,0,5,5.0,0,0,0,0.0,0.0,0,0,0,200,0.3761453659972176,202.64538346190238
157,0,0,0,0,10.000000000000002,20,10.0,33.927819730957,0,,24.250554169353087,0,,40.0,7,40.0,0,4.934000000000001,73012,19,439,1.0,15084.312861890123,False,0.5217847967458545,0,3.1340000000000003,75980,22,420,1.0,14469.684287001939,False,0.5720490071315405,0,9.515000000000002,-84294.41666666667,1331,0,0.0,45157.92806190377,True,-1.7743955409462926,0,13.367000000000003,-61263.91666666667,1781,0,0.0,60425.446940834416,True,-1.3896253616443874,0,0.2,101257,0,0,0.0,0.0,False,0.0023758377302830216,7,14.040000000000004,21545,2490,0,0.0,60383.87988168919,False,-0.4878392751631449,0.3333333333333333,271794,0.0,0.25,9,0,0,0,3,3.0,0,0,0,0.0,0.0,0,0,0,200,0.3728956230334006,203.01827908493578
158,0,0,0,0,10.000000000000002,20,10.0,33.927819730957,0,,24.250554169353087,0,,40.0,11,40.0,0,4.934000000000001,72922,18,449,1.0,15413.591059199693,False,0.5231948375259727,0,3.1340000000000003,75870,23,430,1.0,14818.962484311509,False,0.5732701334143605,0,9.515000000000004,-84294.41666666667,1331,0,0.0,45157.92806190377,True,-1.7743955409462926,0,13.367000000000004,-61263.91666666667,1781,0,0.0,60425.446940834416,True,-1.3896253616443874,0,0.2,101257,0,0,0.0,0.0,False,0.0023758377302830216,11,14.143000000000004,21367,2490,0,0.0,60383.87988168919,False,-0.48960135481310485,0.3333333333333333,271416,0.0,0.25,8,0,0,0,5,5.0,0,0,0,0.0,0.0,0,0,0,200,0.3732177860219963,203.39149687095778
159,0,0,0,0,10.000000000000002,20,10.0,33.927819730957,0,,24.250554169353087,0,,39.99999999999999,15,40.0,0,4.934000000000001,72832,17,459,1.0,15742.869256509262,False,0.5246048783060913,0,3.1340000000000003,75760,24,440,1.0,15168.240681621079,False,0.5744912596971802,0,9.515,-84294.41666666667,1331,0,0.0,45157.92806190377,True,-1.7743955409462926,0,13.367000000000003,-61263.91666666667,1781,0,0.0,60425.446940834416,True,-1.3896253616443874,0,0.2,101257,0,0,0.0,0.0,False,0.0023758377302830216,15,14.282000000000002,21071,2490,0,0.0,60383.87988168919,False,-0.4925315546804539,0.3333333333333333,270920,0.0,0.25,8,0,0,0,6,6.0,0,0,0,0.0,0.0,0,0,0,200,0.3709359199856408,203.76243279094342
160,0,0,0,0,10.000000000000002,20,10.0,33.927819730957,0,,24.250554169353087,0,,40.0,12,40.0,0,4.934000000000001,72722,18,469,1.0,16092.147453818832,False,0.5258260045889109,0,3.1340000000000003,75670,23,450,1.0,15497.518878930648,False,0.5759013004772987,0,9.515,-84294.41666666667,1331,0,0.0,45157.92806190377,True,-1.7743955409462926,0,13.367,-61263.91666666667,1781,0,0.0,60425.446940834416,True,-1.3896253616443874,0,0.2,101257,0,0,0.0,0.0,False,0.0023758377302830216,12,14.387000000000002,20873,2490,0,0.0,60383.87988168919,False,-0.4944916208079374,0.3333333333333333,270522,0.0,0.25,7,0,0,0,4,4.0,0,0,0,0.0,0.0,0,0,0,200,0.36724459601100534,204.12967738695443
161,0,0,0,0,10.000000000000002,20,10.0,33.927819730957,0,,24.250554169353087,0,,40.0,10,40.0,0,4.934000000000001,72592,21,479,1.0,16461.425651128404,False,0.5268582163744323,0,3.1340000000000003,75600,20,460,1.0,15806.797076240218,False,0.5775002557547154,0,9.515,-84294.41666666667,1331,0,0.0,45157.92806190377,True,-1.7743955409462926,0,13.367,-61263.91666666667,1781,0,0.0,60425.446940834416,True,-1.3896253616443874,0,0.2,101257,0,0,0.0,0.0,False,0.0023758377302830216,10,14.475000000000001,20735,2490,0,0.0,60383.87988168919,False,-0.4958577275028501,0.3333333333333333,270184,0.0,0.25,8,0,0,0,4,4.0,0,0,0,0.0,0.0,0,0,0,200,0.3665496809990145,204.49622706795344
162,0,0,0,0,10.000000000000002,20,10.0,33.927819730957,0,,24.250554169353087,0,,40.0,7,40.0,0,4.934000000000001,72512,19,489,1.0,16780.70384843797,False,0.5283627144031998,0,3.1340000000000003,75480,22,470,1.0,16166.075273549788,False,0.5786269247888861,0,9.515,-84294.41666666667,1331,0,0.0,45157.92806190377,True,-1.7743955409462926,0,13.367,-61263.91666666667,1781,0,0.0,60425.446940834416,True,-1.3896253616443874,0,0.2,101257,0,0,0.0,0.0,False,0.0023758377302830216,7,14.535000000000002,20649,2490,0,0.0,60383.87988168919,False,-0.4967090693562015,0.3333333333333333,269898,0.0,0.25,7,0,0,0,3,3.0,0,0,0,0.0,0.0,0,0,0,200,0.39291020401287824,204.88913727196632
163,0,0,0,0,10.000000000000002,20,10.0,33.927819730957,0,,24.250554169353087,0,,40.0,9,40.0,0,4.934000000000001,72402,20,499,1.0,17129.982045747543,False,0.5295838406860198,0,3.1340000000000003,75390,21,480,1.0,16495.353470859358,False,0.5800369655690043,0,9.515,-84294.41666666667,1331,0,0.0,45157.92806190377,True,-1.7743955409462926,0,13.367000000000003,-61263.91666666667,1781,0,0.0,60425.446940834416,True,-1.3896253616443874,0,0.2,101257,0,0,0.0,0.0,False,0.0023758377302830216,9,14.618000000000004,20519,2490,0,0.0,60383.87988168919,False,-0.4979959814601048,0.3333333333333333,269568,0.0,0.25,9,0,0,0,4,4.0,0,0,0,0.0,0.0,0,0,0,200,0.34637281799223274,205.23551008995855
164,0,0,0,0,10.000000000000002,20,10.0,33.927819730957,0,,24.250554169353087,0,,40.0,10,40.0,0,4.934000000000001,72302,20,509,1.0,17469.260243057113,False,0.5308994242174887,0,3.1340000000000003,75290,21,490,1.0,16834.631668168928,False,0.5813525491004735,0,9.515,-84294.41666666667,1331,0,0.0,45157.92806190377,True,-1.7743955409462926,0,13.367000000000003,-61263.91666666667,1781,0,0.0,60425.446940834416,True,-1.3896253616443874,0,0.2,101257,0,0,0.0,0.0,False,0.0023758377302830216,10,14.709000000000003,20377,2490,0,0.0,60383.87988168919,False,-0.49940168545052227,0.3333333333333333,269226,0.0,0.25,8,0,0,0,3,3.0,0,0,0,0.0,0.0,0,0,0,200,0.17699803702998906,205.41250812698854
165,0,0,0,0,10.000000000000002,20,10.0,33.927819730957,0,,24.250554169353087,0,,40.0,9,40.0,0,4.934000000000001,72212,19,519,1.0,17798.538440366683,False,0.5323094649976072,0,3.1340000000000003,75180,22,500,1.0,17183.909865478498,False,0.5825736753832933,0,9.515000000000002,-84294.41666666667,1331,0,0.0,45157.92806190377,True,-1.7743955409462926,0,13.367000000000003,-61263.91666666667,1781,0,0.0,60425.446940834416,True,-1.3896253616443874,0,0.2,101257,0,0,0.0,0.0,False,0.0023758377302830216,9,14.789000000000003,20247,2490,0,0.0,60383.87988168919,False,-0.5006885975544256,0.3333333333333333,268896,0.0,0.25,8,0,0,0,4,4.0,0,0,0,0.0,0.0,0,0,0,200,0.17971550597576424,205.5922236329643
166,0,0,0,0,10.000000000000002,17,10.0,33.927819730957,0,,24.250554169353087,0,,40.0,9,40.0,0,4.934000000000001,72112,19,529,1.0,18137.816637676253,False,0.5336250485290764,0,3.1340000000000003,75110,19,510,1.0,17493.188062788067,False,0.5841726306607102,0,9.515000000000004,-84294.41666666667,1331,0,0.0,45157.92806190377,True,-1.7743955409462926,0,13.367000000000004,-61263.91666666667,1781,0,0.0,60425.446940834416,True,-1.3896253616443874,0,0.2,101257,0,0,0.0,0.0,False,0.0023758377302830216,9,14.870000000000003,20127,2490,0,0.0,60383.87988168919,False,-0.5018765164195671,0.3333333333333333,268606,0.0,0.25,6,0,0,0,3,3.0,0,0,0,0.0,0.0,0,0,0,170,0.18024164799135178,205.77246528095566
167,0,0,0,0,10.000000000000002,0,,33.927819730957,0,,24.250554169353087,0,,40.0,10,40.0,0,4.934000000000001,72112,9,539,1.0,18377.094834985823,False,0.535885204547038,0,3.1340000000000003,75110,9,520,1.0,17732.466260097637,False,0.5864327866786718,0,9.515,-84294.41666666667,1331,0,0.0,45157.92806190377,True,-1.7743955409462926,0,13.367000000000004,-61263.91666666667,1781,0,0.0,60425.446940834416,True,-1.3896253616443874,0,0.2,101257,0,0,0.0,0.0,False,0.0023758377302830216,10,14.961000000000002,19985,2490,0,0.0,60383.87988168919,False,-0.5032822204099846,0.3333333333333333,268464,0.0,0.25,0,0,0,0,3,3.0,0,0,0,0.0,0.0,0,0,0,0,0.1730354870087467,205.9455007679644
168,0,0,0,0,10.000000000000002,0,,33.927819730957,0,,24.250554169353087,0,,40.0,10,40.0,0,4.934000000000001,72112,0,548,0.9,18592.445212564435,False,0.5379193449632035,0,3.1340000000000003,75110,0,529,0.9,17947.816637676253,False,0.5884669270948376,0,9.515,-84294.41666666667,1331,0,0.0,45157.92806190377,True,-1.7743955409462926,0,13.367000000000003,-61263.91666666667,1781,0,0.0,60425.446940834416,True,-1.3896253616443874,0,0.2,101257,0,0,0.0,0.0,False,0.0023758377302830216,10,15.051000000000002,19831,2490,0,0.0,60383.87988168919,False,-0.5048067162869162,0.3,268310,0.0,0.25,0,0,0,0,4,4.0,0,0,0,0.0,0.0,0,0,0,0,0.17056303599383682,206.11606380395824
169,0,0,0,0,10.000000000000002,0,,33.927819730957,0,,24.250554169353087,0,,40.0,9,40.0,0,4.934000000000001,72112,0,548,0.0,18592.445212564435,False,0.5379193449632035,0,3.1340000000000003,75110,0,529,0.0,17947.816637676253,False,0.5884669270948376,0,9.515,-84294.41666666667,1331,0,0.0,45157.92806190377,True,-1.7743955409462926,0,13.367000000000003,-61263.91666666667,1781,0,0.0,60425.446940834416,True,-1.3896253616443874,0,0.2,101257,0,0,0.0,0.0,False,0.0023758377302830216,9,15.131000000000002,19719,2490,0,0.0,60383.87988168919,False,-0.5059154405610482,0.0,268198,0.0,0.25,0,0,0,0,2,2.0,0,0,0,0.0,0.0,0,0,0,0,0.16832248598802835,206.28438628994627
