index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Ind@0,spot_market_loss_00Ind@0,balance_00Ind@0,inventory_00Ind@0_input,inventory_00Ind@0_output,productivity_00Ind@0,assets_00Ind@0,bankrupt_00Ind@0,score_00Ind@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02Ran@1,spot_market_loss_02Ran@1,balance_02Ran@1,inventory_02Ran@1_input,inventory_02Ran@1_output,productivity_02Ran@1,assets_02Ran@1,bankrupt_02Ran@1,score_02Ran@1,spot_market_quantity_03Buy@1,spot_market_loss_03Buy@1,balance_03Buy@1,inventory_03Buy@1_input,inventory_03Buy@1_output,productivity_03Buy@1,assets_03Buy@1,bankrupt_03Buy@1,score_03Buy@1,spot_market_quantity_04MyA@2,spot_market_loss_04MyA@2,balance_04MyA@2,inventory_04MyA@2_input,inventory_04MyA@2_output,productivity_04MyA@2,assets_04MyA@2,bankrupt_04MyA@2,score_04MyA@2,spot_market_quantity_05Buy@2,spot_market_loss_05Buy@2,balance_05Buy@2,inventory_05Buy@2_input,inventory_05Buy@2_output,productivity_05Buy@2,assets_05Buy@2,bankrupt_05Buy@2,score_05Buy@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
123,0,0,0,0,10.000000000000002,20,10.0,29.59563623226851,0,,8.079442546907636,0,,32.0,10,32.0,0,4.385000000000001,46776,32,707,1.0,21244.114816213838,False,0.18380681863026277,0,2.0540000000000003,50731,1,700,1.0,20726.945362587958,False,0.2600435730168291,0,11.369000000000002,-43243.333333333336,568,0,0.0,16810.321379928515,True,-1.5287804723964706,0,12.098,-69134.75,1143,0,0.0,33827.81221348291,True,-1.7926179936442617,0,0.2,84345,0,0,0.0,0.0,False,0.0024721585033932753,10,10.794,50655,2553,0,0.0,20626.816822255194,False,-0.27536745532729245,0.3333333333333333,232507,0.0,0.25,5,0,0,3,3,3.0,7,10,0,0.0,0.0,0,0,0,200,0.6683807300287299,188.32327779114712
124,0,0,0,0,10.000000000000002,20,10.0,29.59563623226851,0,,8.079442546907636,0,,32.0,9,32.0,0,4.385000000000001,46666,33,717,1.0,21550.071178536524,False,0.18469322256462203,0,2.0540000000000003,50641,0,710,1.0,21012.901724910644,False,0.26113622205286724,0,11.369000000000005,-43243.333333333336,568,0,0.0,16810.321379928515,True,-1.5287804723964706,0,12.097999999999999,-69134.75,1143,0,0.0,33827.81221348291,True,-1.7926179936442617,0,0.2,84345,0,0,0.0,0.0,False,0.0024721585033932753,9,10.874000000000002,50579,2553,0,0.0,20626.816822255194,False,-0.2762707440112246,0.3333333333333333,232231,0.0,0.25,5,0,0,3,2,2.0,7,10,0,0.0,0.0,0,0,0,200,0.6720960710081272,188.99537386215525
125,0,0,0,0,10.000000000000002,20,10.0,29.59563623226851,0,,8.079442546907636,0,,32.0,11,32.0,0,4.385000000000001,46596,30,727,1.0,21816.027540859206,False,0.18599211670233895,0,2.0540000000000003,50511,3,720,1.0,21338.85808723333,False,0.26181638088554765,0,11.369000000000005,-43243.333333333336,568,0,0.0,16810.321379928515,True,-1.5287804723964706,0,12.097999999999999,-69134.75,1143,0,0.0,33827.81221348291,True,-1.7926179936442617,0,0.2,84345,0,0,0.0,0.0,False,0.0024721585033932753,11,10.975,50449,2553,0,0.0,20626.816822255194,False,-0.2778158430758454,0.3333333333333333,231901,0.0,0.25,5,0,0,2,3,3.0,8,10,0,0.0,0.0,0,0,0,200,0.6729861799976788,189.66836004215293
126,0,0,0,0,10.0,20,10.0,29.59563623226851,0,,8.079442546907636,0,,32.0,9,32.0,0,4.385000000000001,46536,26,737,1.0,22071.983903181892,False,0.18739413339089514,0,2.0540000000000003,50371,7,730,1.0,21674.814449556012,False,0.2623934171673886,0,11.369000000000005,-43243.333333333336,568,0,0.0,16810.321379928515,True,-1.5287804723964706,0,12.097999999999999,-69134.75,1143,0,0.0,33827.81221348291,True,-1.7926179936442617,0,0.2,84345,0,0,0.0,0.0,False,0.0024721585033932753,9,11.054000000000002,50365,2553,0,0.0,20626.816822255194,False,-0.27881421477913887,0.3333333333333333,231617,0.0,0.25,6,0,0,3,2,2.0,7,10,0,0.0,0.0,0,0,0,200,0.6706881450372748,190.3390481871902
127,0,0,0,0,10.0,20,10.0,29.59563623226851,0,,8.079442546907636,0,,32.0,6,32.0,0,4.385000000000001,46466,23,747,1.0,22337.940265504578,False,0.18869302752861222,0,2.0540000000000003,50241,10,740,1.0,22000.770811878698,False,0.2630735760000691,0,11.369000000000002,-43243.333333333336,568,0,0.0,16810.321379928515,True,-1.5287804723964706,0,12.098000000000004,-69134.75,1143,0,0.0,33827.81221348291,True,-1.7926179936442617,0,0.2,84345,0,0,0.0,0.0,False,0.0024721585033932753,6,11.105000000000002,50315,2553,0,0.0,20626.816822255194,False,-0.27940848365014687,0.3333333333333333,231367,0.0,0.25,5,0,0,4,2,2.0,6,10,0,0.0,0.0,0,0,0,200,0.6670345619786531,191.00608274916885
128,0,0,0,0,10.0,20,10.0,29.59563623226851,0,,8.079442546907636,0,,32.0,10,32.0,0,4.385000000000001,46376,22,757,1.0,22623.896627827264,False,0.18978567656465017,0,2.0540000000000003,50131,11,750,1.0,22306.727174201384,False,0.2639599799344283,0,11.369000000000002,-43243.333333333336,568,0,0.0,16810.321379928515,True,-1.5287804723964706,0,12.098,-69134.75,1143,0,0.0,33827.81221348291,True,-1.7926179936442617,0,0.2,84345,0,0,0.0,0.0,False,0.0024721585033932753,10,11.199,50203,2553,0,0.0,20626.816822255194,False,-0.28073964592120476,0.3333333333333333,231055,0.0,0.25,5,0,0,3,3,3.0,7,10,0,0.0,0.0,0,0,0,200,0.66527750401292,191.67136025318177
129,0,0,0,0,10.0,20,10.0,29.59563623226851,0,,8.079442546907636,0,,32.0,11,32.0,0,4.385000000000001,46286,21,767,1.0,22909.85299014995,False,0.1908783256006884,0,2.0540000000000003,50021,12,760,1.0,22612.68353652407,False,0.26484638386878756,0,11.369000000000002,-43243.333333333336,568,0,0.0,16810.321379928515,True,-1.5287804723964706,0,12.098000000000004,-69134.75,1143,0,0.0,33827.81221348291,True,-1.7926179936442617,0,0.2,84345,0,0,0.0,0.0,False,0.0024721585033932753,11,11.299000000000003,50073,2553,0,0.0,20626.816822255194,False,-0.28228474498582556,0.3333333333333333,230725,0.0,0.25,5,0,0,3,3,3.0,2,5,0,0.0,0.0,0,0,0,200,0.42444881197297946,192.09580906515475
130,0,0,0,0,10.0,20,10.0,29.59563623226851,0,,8.079442546907636,0,,32.0,7,32.0,0,4.385000000000001,46186,21,777,1.0,23205.809352472632,False,0.19186785208588694,0,2.0540000000000003,49921,12,770,1.0,22908.63989884675,False,0.26583591035398624,0,11.369000000000002,-43243.333333333336,568,0,0.0,16810.321379928515,True,-1.5287804723964706,0,12.098,-69134.75,1143,0,0.0,33827.81221348291,True,-1.7926179936442617,0,0.2,84345,0,0,0.0,0.0,False,0.0024721585033932753,7,11.358,50019,2553,0,0.0,20626.816822255194,False,-0.2829265553665142,0.3333333333333333,230471,0.0,0.25,6,0,0,2,2,2.0,3,5,0,0.0,0.0,0,0,0,200,0.4212599659804255,192.51706903113518
131,0,0,0,0,10.0,20,10.0,29.59563623226851,0,,8.079442546907636,0,,32.0,10,32.0,0,4.385000000000001,46096,20,787,1.0,23491.765714795318,False,0.19296050112192503,0,2.0540000000000003,49811,13,780,1.0,23214.596261169438,False,0.26672231428834553,0,11.369000000000002,-43243.333333333336,568,0,0.0,16810.321379928515,True,-1.5287804723964706,0,12.098,-69134.75,1143,0,0.0,33827.81221348291,True,-1.7926179936442617,0,0.2,84345,0,0,0.0,0.0,False,0.0024721585033932753,10,11.451000000000002,49910,2553,0,0.0,20626.816822255194,False,-0.28422206150531165,0.3333333333333333,230162,0.0,0.25,5,0,0,2,3,3.0,3,5,0,0.0,0.0,0,0,0,200,0.4158075919840485,192.93287662311923
132,0,0,0,0,10.0,20,10.0,29.59563623226851,0,,8.079442546907636,0,,32.0,9,32.0,0,4.385000000000001,46006,19,797,1.0,23777.722077118004,False,0.19405315015796312,0,2.0540000000000003,49701,14,790,1.0,23520.552623492124,False,0.26760871822270477,0,11.369000000000005,-43243.333333333336,568,0,0.0,16810.321379928515,True,-1.5287804723964706,0,12.097999999999999,-69134.75,1143,0,0.0,33827.81221348291,True,-1.7926179936442617,0,0.2,84345,0,0,0.0,0.0,False,0.0024721585033932753,9,11.531,49824,2553,0,0.0,20626.816822255194,False,-0.2852442039634454,0.3333333333333333,229876,0.0,0.25,5,0,0,0,2,2.0,0,0,0,0.0,0.0,0,0,0,200,0.4086919149849564,193.34156853810418
133,0,0,0,0,10.0,20,10.0,29.59563623226851,0,,8.079442546907636,0,,32.0,11,32.0,0,4.385000000000001,45916,18,807,1.0,24063.67843944069,False,0.1951457991940012,0,2.0540000000000003,49591,15,800,1.0,23826.50898581481,False,0.268495122157064,0,11.369000000000005,-43243.333333333336,568,0,0.0,16810.321379928515,True,-1.5287804723964706,0,12.097999999999999,-69134.75,1143,0,0.0,33827.81221348291,True,-1.7926179936442617,0,0.2,84345,0,0,0.0,0.0,False,0.0024721585033932753,11,11.632000000000001,49703,2553,0,0.0,20626.816822255194,False,-0.28668233463128473,0.3333333333333333,229555,0.0,0.25,5,0,0,0,3,3.0,0,0,0,0.0,0.0,0,0,0,200,0.4077966929762624,193.74936523108045
134,0,0,0,0,10.0,20,10.0,29.59563623226851,0,,8.079442546907636,0,,32.0,13,32.0,0,4.385000000000001,45776,22,817,1.0,24399.63480176337,False,0.1957228354758422,0,2.0540000000000003,49531,11,810,1.0,24082.465348137495,False,0.2698971388456204,0,11.369000000000005,-43243.333333333336,568,0,0.0,16810.321379928515,True,-1.5287804723964706,0,12.097999999999999,-69134.75,1143,0,0.0,33827.81221348291,True,-1.7926179936442617,0,0.2,84345,0,0,0.0,0.0,False,0.0024721585033932753,13,11.751000000000001,49537,2553,0,0.0,20626.816822255194,False,-0.2886553072830313,0.3333333333333333,229189,0.0,0.25,6,0,0,0,3,3.0,0,0,0,0.0,0.0,0,0,0,200,0.406500409997534,194.15586564107798
135,0,0,0,0,10.0,20,10.0,29.59563623226851,0,,8.079442546907636,0,,32.0,10,32.0,0,4.385000000000001,45696,20,827,1.0,24675.591164086058,False,0.19691860706271974,0,2.0540000000000003,49411,13,820,1.0,24398.421710460178,False,0.27068042022914024,0,11.369000000000002,-43243.333333333336,568,0,0.0,16810.321379928515,True,-1.5287804723964706,0,12.098000000000004,-69134.75,1143,0,0.0,33827.81221348291,True,-1.7926179936442617,0,0.2,84345,0,0,0.0,0.0,False,0.0024721585033932753,10,11.838000000000003,49425,2553,0,0.0,20626.816822255194,False,-0.28998646955408924,0.3333333333333333,228877,0.0,0.25,5,0,0,0,3,3.0,0,0,0,0.0,0.0,0,0,0,200,0.4055643799947575,194.56143002107274
136,0,0,0,0,10.0,20,10.0,29.59563623226851,0,,8.079442546907636,0,,32.0,11,32.0,0,4.385000000000001,45606,19,837,1.0,24961.547526408744,False,0.19801125609875783,0,2.0540000000000003,49301,14,830,1.0,24704.378072782863,False,0.2715668241634993,0,11.369000000000002,-43243.333333333336,568,0,0.0,16810.321379928515,True,-1.5287804723964706,0,12.098,-69134.75,1143,0,0.0,33827.81221348291,True,-1.7926179936442617,0,0.2,84345,0,0,0.0,0.0,False,0.0024721585033932753,11,11.938,49299,2553,0,0.0,20626.816822255194,False,-0.2914840271090294,0.3333333333333333,228551,0.0,0.25,5,0,0,0,3,3.0,0,0,0,0.0,0.0,0,0,0,200,0.40704930998617783,194.96847933105892
137,0,0,0,0,10.0,20,10.0,29.59563623226851,0,,8.079442546907636,0,,32.0,8,32.0,0,4.385000000000001,45546,15,847,1.0,25217.50388873143,False,0.19941327278731416,0,2.0540000000000003,49161,18,840,1.0,25040.33443510555,False,0.2721438604453405,0,11.369000000000002,-43243.333333333336,568,0,0.0,16810.321379928515,True,-1.5287804723964706,0,12.098000000000004,-69134.75,1143,0,0.0,33827.81221348291,True,-1.7926179936442617,0,0.2,84345,0,0,0.0,0.0,False,0.0024721585033932753,8,12.007,49223,2553,0,0.0,20626.816822255194,False,-0.2923873157929615,0.3333333333333333,228275,0.0,0.25,5,0,0,0,2,2.0,0,0,0,0.0,0.0,0,0,0,200,0.3976321269874461,195.36611145804636
138,0,0,0,0,10.0,20,10.0,29.59563623226851,0,,8.079442546907636,0,,32.0,11,32.0,0,4.385000000000001,45426,17,857,1.0,25533.460251054115,False,0.200196554170834,0,2.0540000000000003,49081,16,850,1.0,25316.290797428235,False,0.27333963203221784,0,11.369000000000002,-43243.333333333336,568,0,0.0,16810.321379928515,True,-1.5287804723964706,0,12.098,-69134.75,1143,0,0.0,33827.81221348291,True,-1.7926179936442617,0,0.2,84345,0,0,0.0,0.0,False,0.0024721585033932753,11,12.109000000000002,49097,2553,0,0.0,20626.816822255194,False,-0.2938848733479017,0.3333333333333333,227949,0.0,0.25,5,0,0,0,3,3.0,0,0,0,0.0,0.0,0,0,0,200,0.40116127399960533,195.76727273204597
139,0,0,0,0,10.0,20,10.0,29.59563623226851,0,,8.079442546907636,0,,32.0,14,32.0,0,4.385000000000001,45306,19,867,1.0,25849.416613376798,False,0.20097983555435384,0,2.0540000000000003,49001,14,860,1.0,25592.24715975092,False,0.2745354036190955,0,11.369000000000002,-43243.333333333336,568,0,0.0,16810.321379928515,True,-1.5287804723964706,0,12.098,-69134.75,1143,0,0.0,33827.81221348291,True,-1.7926179936442617,0,0.2,84345,0,0,0.0,0.0,False,0.0024721585033932753,14,12.238000000000001,48913,2553,0,0.0,20626.816822255194,False,-0.2960717827932111,0.3333333333333333,227565,0.0,0.25,5,0,0,0,4,4.0,0,0,0,0.0,0.0,0,0,0,200,0.3983316660160199,196.165604398062
140,0,0,0,0,10.0,20,10.0,29.59563623226851,0,,8.079442546907636,0,,32.0,9,32.0,0,4.385000000000001,45216,18,877,1.0,26135.372975699484,False,0.20207248459039193,0,2.0540000000000003,48891,15,870,1.0,25898.203522073603,False,0.2754218075534546,0,11.369000000000005,-43243.333333333336,568,0,0.0,16810.321379928515,True,-1.5287804723964706,0,12.097999999999999,-69134.75,1143,0,0.0,33827.81221348291,True,-1.7926179936442617,0,0.2,84345,0,0,0.0,0.0,False,0.0024721585033932753,9,12.314,48827,2553,0,0.0,20626.816822255194,False,-0.29709392525134487,0.3333333333333333,227279,0.0,0.25,5,0,0,0,2,2.0,0,0,0,0.0,0.0,0,0,0,200,0.3987092259922065,196.5643136240542
141,0,0,0,0,10.0,20,10.0,29.59563623226851,0,,8.079442546907636,0,,32.0,7,32.0,0,4.385000000000001,45116,18,887,1.0,26431.32933802217,False,0.2030620110755906,0,2.0540000000000003,48791,15,880,1.0,26194.15988439629,False,0.27641133403865326,0,11.369000000000005,-43243.333333333336,568,0,0.0,16810.321379928515,True,-1.5287804723964706,0,12.097999999999999,-69134.75,1143,0,0.0,33827.81221348291,True,-1.7926179936442617,0,0.2,84345,0,0,0.0,0.0,False,0.0024721585033932753,7,12.375000000000002,48769,2553,0,0.0,20626.816822255194,False,-0.29778327714171415,0.3333333333333333,227021,0.0,0.25,6,0,0,0,2,2.0,0,0,0,0.0,0.0,0,0,0,200,0.3964282490196638,196.96074187307386
142,0,0,0,0,10.0,20,10.0,29.59563623226851,0,,8.079442546907636,0,,32.0,9,32.0,0,4.385000000000001,45076,12,897,1.0,26667.285700344855,False,0.2046702728658258,0,2.0540000000000003,48631,21,890,1.0,26550.116246718975,False,0.27678212521881546,0,11.369000000000005,-43243.333333333336,568,0,0.0,16810.321379928515,True,-1.5287804723964706,0,12.097999999999999,-69134.75,1143,0,0.0,33827.81221348291,True,-1.7926179936442617,0,0.2,84345,0,0,0.0,0.0,False,0.0024721585033932753,9,12.458000000000002,48680,2553,0,0.0,20626.816822255194,False,-0.2988410757321084,0.3333333333333333,226732,0.0,0.25,5,0,0,0,2,2.0,0,0,0,0.0,0.0,0,0,0,200,0.3934643609682098,197.35420623404207
143,0,0,0,0,10.0,20,10.0,29.59563623226851,0,,8.079442546907636,0,,32.0,6,32.0,0,4.385000000000001,44986,11,907,1.0,26953.24206266754,False,0.20576292190186388,0,2.0540000000000003,48521,22,900,1.0,26856.07260904166,False,0.2776685291531747,0,11.369000000000002,-43243.333333333336,568,0,0.0,16810.321379928515,True,-1.5287804723964706,0,12.098000000000004,-69134.75,1143,0,0.0,33827.81221348291,True,-1.7926179936442617,0,0.2,84345,0,0,0.0,0.0,False,0.0024721585033932753,6,12.509000000000002,48630,2553,0,0.0,20626.816822255194,False,-0.2994353446031164,0.3333333333333333,226482,0.0,0.25,5,0,0,0,2,2.0,0,0,0,0.0,0.0,0,0,0,200,0.39292688498971984,197.7471331190318
144,0,0,0,0,10.0,20,10.0,29.59563623226851,0,,8.079442546907636,0,,32.0,7,32.0,0,4.385000000000001,44886,11,917,1.0,27249.198424990223,False,0.20675244838706255,0,2.0540000000000003,48421,22,910,1.0,27152.028971364343,False,0.27865805563837337,0,11.369000000000002,-43243.333333333336,568,0,0.0,16810.321379928515,True,-1.5287804723964706,0,12.098,-69134.75,1143,0,0.0,33827.81221348291,True,-1.7926179936442617,0,0.2,84345,0,0,0.0,0.0,False,0.0024721585033932753,7,12.573000000000004,48567,2553,0,0.0,20626.816822255194,False,-0.3001841233805865,0.3333333333333333,226219,0.0,0.25,6,0,0,0,2,2.0,0,0,0,0.0,0.0,0,0,0,200,0.39244092104490846,198.1395740400767
145,0,0,0,0,10.0,20,10.0,29.59563623226851,0,,8.079442546907636,0,,32.0,8,32.0,0,4.385000000000001,44806,9,927,1.0,27525.15478731291,False,0.20794821997393992,0,2.0540000000000003,48301,24,920,1.0,27467.98533368703,False,0.2794413370218932,0,11.369000000000002,-43243.333333333336,568,0,0.0,16810.321379928515,True,-1.5287804723964706,0,12.098000000000004,-69134.75,1143,0,0.0,33827.81221348291,True,-1.7926179936442617,0,0.2,84345,0,0,0.0,0.0,False,0.0024721585033932753,8,12.646,48494,2553,0,0.0,20626.816822255194,False,-0.30105175593225814,0.3333333333333333,225946,0.0,0.25,5,0,0,0,2,2.0,0,0,0,0.0,0.0,0,0,0,200,0.39339340099832043,198.53296744107502
146,0,0,0,0,10.0,20,10.0,29.59563623226851,0,,8.079442546907636,0,,32.0,5,32.0,0,4.385000000000001,44696,10,937,1.0,27831.111149635595,False,0.20883462390829932,0,2.0540000000000003,48211,23,930,1.0,27753.941696009715,False,0.2805339860579313,0,11.369000000000002,-43243.333333333336,568,0,0.0,16810.321379928515,True,-1.5287804723964706,0,12.098,-69134.75,1143,0,0.0,33827.81221348291,True,-1.7926179936442617,0,0.2,84345,0,0,0.0,0.0,False,0.0024721585033932753,5,12.688,48464,2553,0,0.0,20626.816822255194,False,-0.30140831725486295,0.3333333333333333,225716,0.0,0.25,5,0,0,0,1,1.0,0,0,0,0.0,0.0,0,0,0,200,0.39137164800195023,198.92433908907697
147,0,0,0,0,10.0,20,10.0,29.59563623226851,0,,8.079442546907636,0,,32.0,7,32.0,0,4.385000000000001,44586,11,947,1.0,28137.06751195828,False,0.20972102784265845,0,2.0540000000000003,48121,22,940,1.0,28039.8980583324,False,0.2816266350939694,0,11.369000000000002,-43243.333333333336,568,0,0.0,16810.321379928515,True,-1.5287804723964706,0,12.098,-69134.75,1143,0,0.0,33827.81221348291,True,-1.7926179936442617,0,0.2,84345,0,0,0.0,0.0,False,0.0024721585033932753,7,12.753000000000002,48402,2553,0,0.0,20626.816822255194,False,-0.3021452106549129,0.3333333333333333,225454,0.0,0.25,5,0,0,0,2,2.0,0,0,0,0.0,0.0,0,0,0,200,0.3890316089964472,199.3133706980734
148,0,0,0,0,10.0,20,10.0,29.59563623226851,0,,8.079442546907636,0,,32.0,11,32.0,0,4.385000000000001,44476,12,957,1.0,28443.023874280963,False,0.21060743177701768,0,2.0540000000000003,48031,21,950,1.0,28325.854420655087,False,0.2827192841300075,0,11.369000000000005,-43243.333333333336,568,0,0.0,16810.321379928515,True,-1.5287804723964706,0,12.097999999999999,-69134.75,1143,0,0.0,33827.81221348291,True,-1.7926179936442617,0,0.2,84345,0,0,0.0,0.0,False,0.0024721585033932753,11,12.856000000000002,48279,2553,0,0.0,20626.816822255194,False,-0.30360711207759256,0.3333333333333333,225131,0.0,0.25,5,0,0,0,3,3.0,0,0,0,0.0,0.0,0,0,0,200,0.3897210830473341,199.70309178112075
149,0,0,0,0,10.0,20,10.0,29.59563623226851,0,,8.079442546907636,0,,32.0,8,32.0,0,4.385000000000001,44366,13,967,1.0,28748.98023660365,False,0.21149383571137695,0,2.0540000000000003,47941,20,960,1.0,28611.81078297777,False,0.2838119331660456,0,11.369000000000005,-43243.333333333336,568,0,0.0,16810.321379928515,True,-1.5287804723964706,0,12.097999999999999,-69134.75,1143,0,0.0,33827.81221348291,True,-1.7926179936442617,0,0.2,84345,0,0,0.0,0.0,False,0.0024721585033932753,8,12.924999999999999,48207,2553,0,0.0,20626.816822255194,False,-0.3044628592518441,0.3333333333333333,224859,0.0,0.25,5,0,0,0,2,2.0,0,0,0,0.0,0.0,0,0,0,200,0.3903876510448754,200.09347943216562
150,0,0,0,0,10.0,20,10.0,29.59563623226851,0,,8.079442546907636,0,,32.0,8,32.0,0,4.385000000000001,44266,13,977,1.0,29044.936598926335,False,0.21248336219657563,0,2.0540000000000003,47841,20,970,1.0,28907.767145300455,False,0.28480145965124426,0,11.369000000000005,-43243.333333333336,568,0,0.0,16810.321379928515,True,-1.5287804723964706,0,12.097999999999999,-69134.75,1143,0,0.0,33827.81221348291,True,-1.7926179936442617,0,0.2,84345,0,0,0.0,0.0,False,0.0024721585033932753,8,12.997000000000002,48131,2553,0,0.0,20626.816822255194,False,-0.3053661479357762,0.3333333333333333,224583,0.0,0.25,6,0,0,0,2,2.0,0,0,0,0.0,0.0,0,0,0,200,0.391021377989091,200.4845008101547
151,0,0,0,0,10.0,20,10.0,29.59563623226851,0,,8.079442546907636,0,,32.0,8,32.0,0,4.385000000000001,44186,11,987,1.0,29320.89296124902,False,0.21367913378345313,0,2.0540000000000003,47721,22,980,1.0,29223.72350762314,False,0.2855847410347641,0,11.369000000000002,-43243.333333333336,568,0,0.0,16810.321379928515,True,-1.5287804723964706,0,12.098000000000004,-69134.75,1143,0,0.0,33827.81221348291,True,-1.7926179936442617,0,0.2,84345,0,0,0.0,0.0,False,0.0024721585033932753,8,13.069000000000003,48072,2553,0,0.0,20626.816822255194,False,-0.3060673852035657,0.3333333333333333,224324,0.0,0.25,5,0,0,0,2,2.0,0,0,0,0.0,0.0,0,0,0,200,0.3954393549938686,200.87994016514858
152,0,0,0,0,10.0,20,10.0,29.59563623226851,0,,8.079442546907636,0,,32.0,7,32.0,0,4.385000000000001,44046,15,997,1.0,29656.849323571707,False,0.21425617006529413,0,2.0540000000000003,47661,18,990,1.0,29479.679869945827,False,0.28698675772332044,0,11.369000000000002,-43243.333333333336,568,0,0.0,16810.321379928515,True,-1.5287804723964706,0,12.098,-69134.75,1143,0,0.0,33827.81221348291,True,-1.7926179936442617,0,0.2,84345,0,0,0.0,0.0,False,0.0024721585033932753,7,13.131,48010,2553,0,0.0,20626.816822255194,False,-0.3068042786036156,0.3333333333333333,224062,0.0,0.25,6,0,0,0,2,2.0,0,0,0,0.0,0.0,0,0,0,200,0.39148638799088076,201.27142655313946
153,0,0,0,0,10.0,20,10.0,29.59563623226851,0,,8.079442546907636,0,,32.0,12,32.0,0,4.385000000000001,43906,19,1007,1.0,29992.80568589439,False,0.21483320634713515,0,2.0540000000000003,47601,14,1000,1.0,29735.636232268513,False,0.28838877441187677,0,11.369000000000002,-43243.333333333336,568,0,0.0,16810.321379928515,True,-1.5287804723964706,0,12.098000000000004,-69134.75,1143,0,0.0,33827.81221348291,True,-1.7926179936442617,0,0.2,84345,0,0,0.0,0.0,False,0.0024721585033932753,12,13.244000000000003,47871,2553,0,0.0,20626.816822255194,False,-0.3084563460650178,0.3333333333333333,223723,0.0,0.25,6,0,0,0,3,3.0,0,0,0,0.0,0.0,0,0,0,200,0.38622164499247447,201.65764819813194
154,0,0,0,0,10.000000000000002,20,10.0,29.59563623226851,0,,8.079442546907636,0,,32.0,6,32.0,0,4.385000000000001,43786,21,1017,1.0,30308.762048217075,False,0.21561648773065498,0,2.0540000000000003,47521,12,1010,1.0,30011.592594591195,False,0.28958454599875433,0,11.369000000000002,-43243.333333333336,568,0,0.0,16810.321379928515,True,-1.5287804723964706,0,12.098,-69134.75,1143,0,0.0,33827.81221348291,True,-1.7926179936442617,0,0.2,84345,0,0,0.0,0.0,False,0.0024721585033932753,6,13.292000000000002,47823,2553,0,0.0,20626.816822255194,False,-0.3090268441811855,0.3333333333333333,223475,0.0,0.25,4,0,0,0,2,2.0,0,0,0,0.0,0.0,0,0,0,200,0.3802848589839414,202.03793305711588
155,0,0,0,0,10.000000000000002,20,10.0,29.59563623226851,0,,8.079442546907636,0,,32.0,8,32.0,0,4.385000000000001,43656,24,1027,1.0,30634.71841053976,False,0.21629664656333542,0,2.0540000000000003,47451,9,1020,1.0,30277.54895691388,False,0.2908834401364711,0,11.369000000000002,-43243.333333333336,568,0,0.0,16810.321379928515,True,-1.5287804723964706,0,12.098,-69134.75,1143,0,0.0,33827.81221348291,True,-1.7926179936442617,0,0.2,84345,0,0,0.0,0.0,False,0.0024721585033932753,8,13.366000000000001,47751,2553,0,0.0,20626.816822255194,False,-0.309882591355437,0.3333333333333333,223203,0.0,0.25,5,0,0,0,2,2.0,0,0,0,0.0,0.0,0,0,0,200,0.3802698089857586,202.41820286610164
156,0,0,0,0,10.000000000000002,20,10.0,29.59563623226851,0,,8.079442546907636,0,,32.0,14,32.0,0,4.385000000000001,43546,25,1037,1.0,30940.674772862447,False,0.21718305049769465,0,2.0540000000000003,47361,8,1030,1.0,30563.505319236567,False,0.29197608917250933,0,11.369000000000005,-43243.333333333336,568,0,0.0,16810.321379928515,True,-1.5287804723964706,0,12.097999999999999,-69134.75,1143,0,0.0,33827.81221348291,True,-1.7926179936442617,0,0.2,84345,0,0,0.0,0.0,False,0.0024721585033932753,14,13.498000000000001,47554,2553,0,0.0,20626.816822255194,False,-0.31222401070720857,0.3333333333333333,222806,0.0,0.25,5,0,0,0,4,4.0,0,0,0,0.0,0.0,0,0,0,200,0.38036468002246693,202.7985675461241
157,0,0,0,0,10.000000000000002,20,10.0,29.59563623226851,0,,8.079442546907636,0,,32.0,7,32.0,0,4.385000000000001,43456,24,1047,1.0,31226.631135185133,False,0.21827569953373274,0,2.0540000000000003,47251,9,1040,1.0,30869.461681559253,False,0.2928624931068684,0,11.369000000000005,-43243.333333333336,568,0,0.0,16810.321379928515,True,-1.5287804723964706,0,12.097999999999999,-69134.75,1143,0,0.0,33827.81221348291,True,-1.7926179936442617,0,0.2,84345,0,0,0.0,0.0,False,0.0024721585033932753,7,13.554000000000002,47491,2553,0,0.0,20626.816822255194,False,-0.3129727894846786,0.3333333333333333,222543,0.0,0.25,5,0,0,0,2,2.0,0,0,0,0.0,0.0,0,0,0,200,0.3783983829780482,203.17696592910215
