index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00MyA@0,spot_market_loss_00MyA@0,balance_00MyA@0,inventory_00MyA@0_input,inventory_00MyA@0_output,productivity_00MyA@0,assets_00MyA@0,bankrupt_00MyA@0,score_00MyA@0,spot_market_quantity_01Ran@0,spot_market_loss_01Ran@0,balance_01Ran@0,inventory_01Ran@0_input,inventory_01Ran@0_output,productivity_01Ran@0,assets_01Ran@0,bankrupt_01Ran@0,score_01Ran@0,spot_market_quantity_02Dec@1,spot_market_loss_02Dec@1,balance_02Dec@1,inventory_02Dec@1_input,inventory_02Dec@1_output,productivity_02Dec@1,assets_02Dec@1,bankrupt_02Dec@1,score_02Dec@1,spot_market_quantity_03Ind@1,spot_market_loss_03Ind@1,balance_03Ind@1,inventory_03Ind@1_input,inventory_03Ind@1_output,productivity_03Ind@1,assets_03Ind@1,bankrupt_03Ind@1,score_03Ind@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05Ran@2,spot_market_loss_05Ran@2,balance_05Ran@2,inventory_05Ran@2_input,inventory_05Ran@2_output,productivity_05Ran@2,assets_05Ran@2,bankrupt_05Ran@2,score_05Ran@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
132,20,0,0,0,10.000000000000002,11,10.0,2.0465979534161445,9,1.0,32.168313440355966,8,30.25,35.99999999999998,9,36.0,0,0.2,53810,0,0,0.0,0.0,False,0.01004223369310183,9,10.064000000000002,13074.0,1376,0,0.0,13760.000000000002,False,-0.625452839042703,0,1.2620000000000002,97759,0,5,0.0,160.84156720177984,False,0.2003069582834538,2,1.0750000000000002,94706,0,9,0.9,289.5148209632037,False,0.16364164062324077,0,3.6020000000000008,105567,0,204,0.8,7343.999999999995,False,-0.012618068423193384,9,11.819000000000003,69449,644,0,0.0,20716.393855589242,False,-0.27864421812451196,0.2833333333333334,434365,0.0,0.0,7,0,0,16,7,6.666666666666666,18,34,23,182.0,25.0,13,7,23,310,1.49382437299937,226.37647534441203
133,23,0,0,0,10.000000000000004,8,10.0,2.222340246717228,10,3.5,32.19124079469069,21,32.285714285714285,35.99999999999998,11,36.0,0,0.2,53810,0,0,0.0,0.0,False,0.01004223369310183,10,10.155000000000001,12774.0,1384,0,0.0,13840.000000000005,False,-0.6303331769122478,3,1.2920000000000003,98024,0,5,0.5,160.95620397345346,False,0.2035587165323722,4,1.1130000000000002,94864,0,5,0.5,160.95620397345346,False,0.16479141846582984,0,3.6020000000000008,105265,3,214,1.0,7800.573722384068,False,-0.013284341653255954,11,11.92,68907,652,0,0.0,20988.688998138332,False,-0.2823126090381058,0.3333333333333333,433644,0.0,0.0,6,0,0,20,11,10.5,20,40,20,225.0,36.0,16,7,20,500,1.490984140895307,227.86745948530734
134,20,0,0,0,10.000000000000004,9,10.0,2.4601362561912774,5,6.0,31.1993523152531,10,21.6,35.999999999999986,8,36.0,0,0.2,53810,0,0,0.0,0.0,False,0.01004223369310183,5,10.195000000000002,12593.0,1393,0,0.0,13930.000000000005,False,-0.632885969028625,0,1.2890000000000001,98098,0,8,0.5,249.5948185220248,False,0.20501027344760292,3,1.1390000000000002,94883,0,0,0.0,0.0,False,0.1640371969771322,0,3.6020000000000008,105153,1,224,1.0,8095.19935231525,False,-0.012965158619264932,8,11.989000000000003,68702,654,0,0.0,20404.376414175527,False,-0.2868062710074772,0.25,433239,0.0,0.0,6,0,0,13,8,7.375,22,35,17,173.0,102.0,11,9,17,194,1.3235341375693679,229.1909936228767
135,17,0,0,0,10.000000000000004,10,10.0,2.6392413209034897,5,5.2,32.14058924519847,11,40.36363636363637,35.999999999999986,18,36.0,0,0.2,53810,0,0,0.0,0.0,False,0.01004223369310183,5,10.240000000000002,12400.0,1403,0,0.0,14030.000000000005,False,-0.6355701548568747,0,1.2890000000000001,98346,0,3,0.1,96.42176773559541,False,0.2071131966320026,5,1.1860000000000002,94898,0,4,0.4,128.56235698079388,False,0.16500982896371563,0,3.602000000000001,105143,0,225,0.6,8099.999999999996,False,-0.013033850047453338,13,12.111,68232,660,0,0.0,21212.78890183099,False,-0.2874009630685091,0.18333333333333335,432829,0.0,0.0,10,0,0,11,10,10.0,18,29,15,112.0,44.0,7,10,15,534,1.2464774874970317,230.43747111037374
136,15,0,0,0,10.000000000000004,9,10.0,2.6315947795777066,4,2.5,32.42954155181,5,38.0,35.99999999999998,12,36.0,0,0.2,53810,0,0,0.0,0.0,False,0.01004223369310183,4,10.275000000000002,12225.0,1412,0,0.0,14120.000000000005,False,-0.6380103237916471,0,1.2890000000000001,98346,0,3,0.0,97.28862465543,False,0.20711851398969125,1,1.1910000000000003,95047,0,4,0.4,129.71816620724,False,0.16684487048659863,0,3.602000000000001,105097,0,226,0.5,8135.999999999995,False,-0.013286934514394179,8,12.178,68133,660,0,0.0,21403.497424194597,False,-0.28743391592084516,0.15,432658,0.0,0.0,8,0,0,14,8,7.2,16,30,20,84.0,28.0,8,7,20,234,1.3005644716322422,231.73803558200598
137,20,0,0,0,10.000000000000004,12,10.0,2.642501608289727,2,3.0,33.13175136894999,7,42.285714285714285,35.99999999999998,14,36.0,0,0.2,53810,0,0,0.0,0.0,False,0.01004223369310183,2,10.291,12065.0,1424,0,0.0,14240.000000000005,False,-0.6398873768183951,4,1.3290000000000002,98512,0,2,0.2,66.26350273789998,False,0.20896471380126783,0,1.1900000000000002,95047,0,4,0.0,132.52700547579997,False,0.16686210009247596,0,3.602000000000001,104933,0,230,0.5,8279.999999999995,False,-0.014118497762914087,13,12.300000000000002,67815,662,0,0.0,21933.219406244894,False,-0.2879142251265653,0.11666666666666665,432182,0.0,0.0,7,0,0,13,10,9.8,22,35,17,179.0,45.0,13,7,17,252,1.4197395956143737,233.15777517762035
138,17,0,0,0,10.000000000000004,7,10.0,2.622039600693606,2,2.0,31.825012917224043,14,23.571428571428573,35.999999999999986,20,36.0,0,0.2,53810,0,0,0.0,0.0,False,0.01004223369310183,2,10.309000000000001,11953.0,1431,0,0.0,14310.000000000005,False,-0.6413327076489911,2,1.3450000000000002,98644,0,0,0.0,0.0,False,0.21017764255569732,6,1.2500000000000002,94987,0,2,0.2,63.65002583444809,False,0.16570351620518725,0,3.602000000000001,105155,1,229,1.0,8275.825012917221,False,-0.012130767781817585,9,12.377000000000002,67545,665,0,0.0,21163.633589953988,False,-0.29383272205923083,0.19999999999999998,432094,0.0,0.0,10,0,0,14,10,8.533333333333333,25,39,19,179.0,26.0,13,4,19,466,1.4032258661463857,234.56100104376674
139,19,0,0,0,10.000000000000004,11,10.0,2.6444496342112997,12,2.75,33.626893883550245,11,48.72727272727273,35.99999999999998,12,36.0,0,0.2,53810,0,0,0.0,0.0,False,0.01004223369310183,12,10.427000000000001,11553.0,1442,0,0.0,14420.000000000005,False,-0.6478085405912717,6,1.4030000000000002,98711,0,8,0.8,269.01515106840196,False,0.21264976415171014,3,1.274,95134,0,4,0.4,134.50757553420098,False,0.16794157655028827,0,3.6020000000000008,105227,0,228,0.1,8207.999999999995,False,-0.011786505174673476,10,12.468000000000002,66873,676,0,0.0,22731.780265279966,False,-0.29281972131206235,0.2166666666666667,431308,0.0,0.0,7,0,0,6,11,10.6,14,20,21,140.0,49.0,10,9,21,182,1.45897663757205,236.0199776813388
140,21,0,0,0,10.000000000000004,11,10.0,2.6711155502891923,5,3.0,32.624144361334714,5,14.0,35.999999999999986,9,36.0,0,0.2,53810,0,0,0.0,0.0,False,0.01004223369310183,5,10.465000000000002,11343.0,1453,0,0.0,14530.000000000005,False,-0.6507179727827311,0,1.397,98711,0,8,0.0,260.9931548906777,False,0.2126005566965029,1,1.2810000000000004,95158,0,5,0.5,163.12072180667357,False,0.16841152665746567,0,3.6020000000000008,105157,0,233,0.5,8387.999999999996,False,-0.011605730555430018,9,12.548000000000002,66758,676,0,0.0,22053.921588262267,False,-0.29692266647868104,0.16666666666666666,430937,0.0,0.0,6,0,0,14,7,6.2,10,24,18,150.0,36.0,14,7,18,110,1.531897665001452,237.55187534634024
141,18,0,0,0,10.000000000000004,9,10.0,2.6711155502891923,0,,30.9399747146132,11,17.454545454545453,35.99999999999999,12,36.0,0,0.2,53810,0,0,0.0,0.0,False,0.01004223369310183,0,10.46,11253.0,1462,0,0.0,14620.000000000005,False,-0.6515626466447677,0,1.3970000000000005,98833,0,2,0.0,61.8799494292264,False,0.21287589526345335,0,1.2800000000000002,95228,0,0,0.0,0.0,False,0.16826970262047306,0,3.6020000000000008,105017,0,243,1.0,8747.999999999998,False,-0.011244181316943101,12,12.659000000000002,66512,677,0,0.0,20946.362881793135,False,-0.3041516568816688,0.16666666666666666,430653,0.0,0.0,9,0,0,15,8,8.0,8,23,15,150.0,49.0,12,6,15,282,1.292052824050188,238.84392817039043
142,15,0,0,0,10.000000000000004,6,10.0,2.5752430138409044,10,2.0,30.74101959506293,1,13.0,36.0,12,36.0,0,0.2,53810,0,0,0.0,0.0,False,0.01004223369310183,10,10.56,10958.0,1468,0,0.0,14680.000000000005,False,-0.6565368371656499,0,1.397,98831,0,6,0.5,184.44611757037757,False,0.213603187981956,0,1.2800000000000002,95223,0,5,0.5,153.70509797531466,False,0.16915119919751279,0,3.6020000000000008,105004,0,244,0.1,8784.0,False,-0.011198987662132237,12,12.767000000000003,66320,677,0,0.0,20811.670265857603,False,-0.30649581838542234,0.18333333333333335,430146,0.0,0.0,4,0,0,9,9,9.0,2,11,10,136.0,27.0,11,4,10,73,1.2294237734749913,240.07335194386542
143,10,0,0,0,10.000000000000004,8,10.0,2.735777357721662,8,4.0,31.083020465299416,15,32.93333333333333,36.0,14,36.0,0,0.2,53810,0,0,0.0,0.0,False,0.01004223369310183,8,10.63,10706.0,1476,0,0.0,14760.000000000005,False,-0.6605161895823557,0,1.3970000000000002,99049,0,3,0.2,93.24906139589825,False,0.2157182320480169,5,1.33,95312,0,6,0.6,186.4981227917965,False,0.17044421755564695,0,3.602000000000001,104666,2,254,1.0,9206.166040930599,False,-0.012346156094677969,14,12.895000000000001,65911,680,0,0.0,21136.453916403603,False,-0.30872484332985217,0.3,429454,0.0,0.0,8,0,0,5,13,13.0,2,7,11,90.0,20.0,7,3,11,504,1.148155146278441,241.22150709014386
144,11,0,0,0,10.000000000000004,7,10.0,2.6098150379677616,5,1.0,30.494566308063934,14,26.857142857142858,36.0,11,36.0,0,0.2,53810,0,0,0.0,0.0,False,0.01004223369310183,5,10.672000000000002,10526.0,1483,0,0.0,14830.000000000005,False,-0.6632379164711403,6,1.4570000000000003,99162,0,0,0.0,0.0,False,0.21653253508685838,0,1.3250000000000002,95372,0,6,0.5,182.9673978483836,False,0.17115864779325976,0,3.602000000000001,104545,1,264,1.0,9534.494566308063,False,-0.01195600593705395,11,12.991000000000001,65501,685,0,0.0,20888.777921023793,False,-0.3135500613683564,0.25,428916,0.0,0.0,5,0,0,5,8,7.4,2,7,9,98.0,22.0,7,4,9,135,1.117346402257681,242.33885349240154
145,9,0,0,0,10.000000000000004,11,10.0,2.6098150379677616,0,,30.259210826547918,5,26.0,36.0,11,36.0,0,0.2,53810,0,0,0.0,0.0,False,0.01004223369310183,0,10.667,10416.0,1494,0,0.0,14940.000000000005,False,-0.6642702956358517,5,1.5010000000000003,99137,0,0,0.0,0.0,False,0.2162258317793699,0,1.3250000000000002,95372,0,6,0.0,181.5552649592875,False,0.1711499856767058,0,3.602000000000001,104415,0,270,0.6,9720.0,False,-0.01229267410855516,11,13.090000000000002,65340,685,0,0.0,20727.559416185322,False,-0.3157339023989456,0.09999999999999999,428490,0.0,0.0,5,0,0,4,6,6.0,3,7,14,80.0,12.0,7,2,14,110,1.1749452324584126,243.51379872485995
146,14,0,0,0,10.000000000000004,9,10.0,2.5643136468359815,5,2.0,31.181677925222207,4,51.0,36.0,11,36.0,0,0.2,53810,0,0,0.0,0.0,False,0.01004223369310183,5,10.716999999999999,10221.0,1503,0,0.0,15030.000000000005,False,-0.6670858751759737,4,1.5360000000000005,99207,0,5,0.5,155.90838962611105,False,0.21804095341560814,0,1.3250000000000002,95372,0,6,0.0,187.09006755133325,False,0.17118393652193128,0,3.602000000000001,104415,0,270,0.0,9720.0,False,-0.01229267410855516,11,13.189000000000004,64967,689,0,0.0,21484.1760904781,False,-0.3156859217676228,0.08333333333333333,427992,0.0,0.0,4,0,0,6,10,10.0,3,9,16,126.0,53.0,9,5,16,90,1.3889944683760405,244.902793193236
147,16,0,0,0,10.000000000000002,10,10.0,2.594767051678288,7,2.857142857142857,32.06634053054358,21,35.476190476190474,36.0,9,36.0,0,0.2,53810,0,0,0.0,0.0,False,0.01004223369310183,7,10.782,9964.0,1513,0,0.0,15130.000000000002,False,-0.6709713749413421,0,1.5320000000000005,99381,0,5,0.5,160.3317026527179,False,0.22020274133043422,10,1.4250000000000003,95578,0,2,0.2,64.13268106108715,False,0.1729569430333023,0,3.6020000000000008,103965,5,280,1.0,10240.331702652718,False,-0.014008533905849382,9,13.268,64554,695,0,0.0,22286.106668727785,False,-0.31579470028143086,0.2833333333333333,427252,0.0,0.0,9,0,0,8,10,10.0,3,11,16,154.0,33.0,11,5,16,530,1.3985238717868924,246.3013170650229
148,16,0,0,0,10.0,12,10.0,3.093971930856199,40,3.85,31.074090341381044,14,24.571428571428573,35.99999999999999,6,36.0,0,0.2,53810,0,0,0.0,0.0,False,0.01004223369310183,40,11.175,8669.0,1525,0,0.0,15250.0,False,-0.69415297982168,0,1.532,99471,21,11,1.0,406.78840430317166,False,0.22281865494837058,8,1.495,95430,0,9,0.9,279.6668130724294,False,0.17246336007626134,0,3.6020000000000008,103825,5,290,1.0,10595.370451706904,False,-0.013669406373629962,6,13.319000000000003,64284,699,0,0.0,21720.78914862535,False,-0.320790034127422,0.48333333333333334,425489,0.0,0.0,9,0,0,8,9,8.8,4,12,18,165.0,44.0,12,4,18,324,1.462243253365159,247.76356031838804
149,18,0,0,0,10.0,11,10.0,3.093971930856199,0,,32.118573989327196,5,52.0,35.99999999999999,9,36.0,0,0.2,53810,0,0,0.0,0.0,False,0.01004223369310183,0,11.135000000000002,8559.0,1536,0,0.0,15360.0,False,-0.6951853589863913,0,1.5320000000000005,99471,11,21,1.0,708.5237450152894,False,0.22466951948802197,0,1.487,95690,0,4,0.0,128.47429595730878,False,0.1747256495728071,0,3.6020000000000008,103825,0,295,0.5,10619.999999999998,False,-0.013558096443259367,9,13.403000000000002,63905,704,0,0.0,22611.476088486346,False,-0.32019037335162315,0.25,425260,0.0,0.0,7,0,0,8,5,5.0,4,12,13,189.0,22.0,12,6,13,370,1.399430281482637,249.16299059987068
150,13,0,0,0,10.0,10,10.0,3.1413976647291464,5,4.0,30.74901271912914,26,26.0,36.0,20,36.0,0,0.2,53810,0,0,0.0,0.0,False,0.01004223369310183,5,11.185000000000002,8364.0,1546,0,0.0,15460.0,False,-0.697907085875176,5,1.582,99992,1,10,1.0,310.6315248560206,False,0.2286205192171461,0,1.4870000000000003,95670,0,9,0.5,276.7411144721623,False,0.17538976539940226,0,3.6020000000000008,103581,16,293,1.0,11039.984203506066,False,-0.013865484686102691,8,13.474000000000002,63804,704,0,0.0,21647.304954266914,False,-0.3254607269206539,0.4166666666666667,425221,0.0,0.0,11,0,0,8,7,6.1923076923076925,1,9,11,110.0,22.0,9,4,11,532,1.3861373402178288,250.5491279400885
151,11,0,0,0,10.0,6,10.0,3.1413976647291464,0,,30.74901271912914,0,,36.0,11,36.0,0,0.2,53810,0,0,0.0,0.0,False,0.01004223369310183,0,11.180000000000001,8304.0,1552,0,0.0,15520.0,False,-0.6984702017832004,0,1.5770000000000004,99992,0,11,0.1,338.23913991042053,False,0.22878986615412705,0,1.487,95670,0,9,0.0,276.7411144721623,False,0.17538976539940226,0,3.602000000000001,103581,6,303,1.0,11092.494076314775,False,-0.013628173379514667,11,13.576000000000004,63635,704,0,0.0,21647.304954266914,False,-0.3269882724532612,0.18333333333333335,424992,0.0,0.0,3,0,0,5,7,7.0,5,10,17,132.0,3.0,10,1,17,60,1.3329769568517804,251.8821048969403
152,17,0,0,0,10.0,10,10.0,3.022463234993441,10,2.0,29.984500440644034,5,14.0,36.0,9,36.0,0,0.2,53810,0,0,0.0,0.0,False,0.01004223369310183,10,11.280000000000001,7963.0,1562,0,0.0,15620.0,False,-0.7039324260910371,0,1.5770000000000002,99978,0,18,0.7,539.7210079315926,False,0.2298540154083546,0,1.487,95734,0,7,0.3,209.89150308450823,False,0.17576486592823454,0,3.602000000000001,103511,1,313,1.0,11297.984500440643,False,-0.01333219821737853,9,13.655000000000001,63520,704,0,0.0,21109.0883102134,False,-0.3304601242363926,0.3333333333333333,424516,0.0,0.0,8,0,0,8,7,7.0,4,12,10,170.0,15.0,12,5,10,170,1.1895122854039073,253.0716171823442
153,10,0,0,0,10.0,9,10.0,3.0978440960812237,5,4.4,29.05737867313212,7,16.0,36.0,20,36.0,0,0.2,53810,0,0,0.0,0.0,False,0.01004223369310183,5,11.320000000000002,7776.0,1571,0,0.0,15710.0,False,-0.7065978413890193,0,1.5770000000000004,100090,0,11,0.0,319.6311654044533,False,0.2298780005729491,0,1.4870000000000003,95712,0,12,0.5,348.68854407758545,False,0.17634635724848854,0,3.602000000000001,103835,0,305,0.1,10980.0,False,-0.011840737560446513,11,13.756000000000004,63246,711,0,0.0,20659.796236596936,False,-0.334967251608456,0.09999999999999999,424469,0.0,0.0,9,0,0,3,7,7.0,2,5,13,48.0,14.0,5,5,13,526,1.0211330326274037,254.0927502149716
154,13,0,0,0,10.0,9,10.0,3.288255232741721,22,4.0,29.27778154869598,11,31.181818181818183,36.0,12,36.0,0,0.2,53810,0,0,0.0,0.0,False,0.01004223369310183,22,11.535000000000002,7214.0,1580,0,0.0,15800.0,False,-0.7163022055373064,0,1.5770000000000004,100233,0,5,0.0,146.3889077434799,False,0.2305696640233553,0,1.487,95824,12,17,1.0,537.1813491207323,False,0.1788766154009271,0,3.602000000000001,103492,1,315,1.0,11369.277781548695,False,-0.013181733711986686,12,13.865000000000002,63057,711,0,0.0,20816.50268112284,False,-0.3359673580642526,0.3333333333333333,423630,0.0,0.0,7,0,0,6,8,8.0,3,9,16,116.0,27.0,9,4,16,433,1.0987581703811884,255.1915083853528
155,16,0,0,0,10.0,6,10.0,3.288255232741721,0,,31.063751493480503,9,50.0,36.00000000000001,20,36.0,0,0.2,53810,0,0,0.0,0.0,False,0.01004223369310183,0,11.513000000000002,7154.0,1586,0,0.0,15860.0,False,-0.7168653214453309,0,1.5770000000000004,100483,0,0,0.0,0.0,False,0.23273873785454902,0,1.487,96024,2,23,1.0,721.042794815535,False,0.1824580601311189,0,3.6020000000000008,103852,0,306,0.1,11016.000000000002,False,-0.011524381976770462,10,13.953000000000001,62476,720,0,0.0,22365.901075305963,False,-0.334216563134153,0.18333333333333335,423799,0.0,0.0,11,0,0,6,4,4.0,5,11,18,149.0,15.0,11,5,18,870,1.1836837949231267,256.3751921802759
156,18,0,0,0,10.0,10,10.0,3.1369765660153015,16,2.25,30.504057656625058,25,28.4,36.00000000000001,10,36.0,0,0.2,53810,0,0,0.0,0.0,False,0.01004223369310183,16,11.673000000000002,6630.0,1596,0,0.0,15960.0,False,-0.7257625527921163,5,1.6270000000000002,100498,2,10,1.0,311.3145296982812,False,0.23483238375759571,0,1.4870000000000003,96528,0,9,0.6,274.5365189096255,False,0.1859022997773924,0,3.6020000000000008,103142,15,316,1.0,11833.560864849378,False,-0.014247024608625817,10,14.043000000000001,62330,720,0,0.0,21962.92151277004,False,-0.33735742977913846,0.43333333333333335,422938,0.0,0.0,6,0,0,5,13,13.0,6,11,20,130.0,36.0,11,7,20,620,1.318344647064805,257.6935368273407
157,20,0,0,0,10.0,8,10.0,3.239442306442559,12,4.083333333333333,30.656678769928483,1,47.0,36.00000000000001,20,36.0,0,0.2,53810,0,0,0.0,0.0,False,0.01004223369310183,12,11.777,6278.0,1604,0,0.0,16040.0,False,-0.7316189582355701,0,1.622,100545,0,11,0.2,337.2234664692133,False,0.23556791310769706,0,1.4870000000000003,96479,2,19,1.0,588.9557812415263,False,0.18722982984862063,0,3.6020000000000008,103430,5,318,1.0,11601.283393849644,False,-0.012693616875990204,12,14.153000000000002,62089,721,0,0.0,22103.465393118437,False,-0.33890059477959755,0.3666666666666667,422631,0.0,0.0,12,0,0,4,10,10.0,7,11,21,151.0,52.0,11,9,21,415,1.2727260952815413,258.96626292262226
158,21,0,0,0,10.0,13,10.0,3.2172139355491307,1,1.0,32.083821326972895,14,42.0,36.00000000000001,20,36.0,0,0.2,53810,0,0,0.0,0.0,False,0.01004223369310183,1,11.775000000000002,6126.0,1617,0,0.0,16170.0,False,-0.7332519943688409,0,1.622,100943,0,2,0.0,64.16764265394579,False,0.23877568727705092,0,1.4870000000000003,96668,0,17,0.3,545.4249625585392,False,0.18928148593187843,0,3.6020000000000008,103600,0,318,1.0,11448.000000000002,False,-0.011849776291408686,10,14.241000000000001,61558,730,0,0.0,23421.189568690213,False,-0.3377448837678393,0.21666666666666667,422705,0.0,0.0,14,0,0,6,6,6.0,5,11,14,153.0,30.0,11,10,14,1078,1.2255878923460841,260.19185081496835
159,14,0,0,0,10.0,14,10.0,3.2172139355491307,0,,32.365146882410585,5,38.0,36.00000000000001,20,36.0,0,0.2,53810,0,0,0.0,0.0,False,0.01004223369310183,0,11.774000000000003,5986.0,1631,0,0.0,16310.0,False,-0.7345659314875645,3,1.6520000000000004,101040,0,0,0.0,0.0,False,0.23957208754539208,0,1.487,96668,0,17,0.0,550.20749700098,False,0.18931082231451188,0,3.602000000000001,103878,0,310,0.5,11160.000000000002,False,-0.010638586342477515,7,14.301000000000004,61478,730,0,0.0,23626.557224159726,False,-0.3375398507517526,0.08333333333333333,422860,0.0,0.0,16,0,0,5,5,4.6,2,7,14,63.0,20.0,7,7,14,608,1.0380658218637109,261.22991663683206
160,14,0,0,0,10.0,12,10.0,3.190944735287977,2,2.0,32.365146882410585,0,,36.00000000000001,18,36.0,0,0.2,53810,0,0,0.0,0.0,False,0.01004223369310183,2,11.794000000000002,5824.0,1643,0,0.0,16430.0,False,-0.7364805255748474,0,1.649,101036,0,2,0.2,64.73029376482117,False,0.23992007492004133,0,1.487,96668,0,17,0.0,550.20749700098,False,0.18931082231451188,0,3.602000000000001,104202,0,301,0.0,10836.000000000002,False,-0.009174311926605505,9,14.384000000000002,61360,730,0,0.0,23626.557224159726,False,-0.338606421005289,0.03333333333333333,422900,0.0,0.0,12,0,0,1,6,6.0,4,5,12,58.0,42.0,5,9,12,444,1.0233699763193727,262.25328661315143
161,12,0,0,0,10.0,7,10.0,3.164987240732102,1,1.0,31.25984562385091,10,20.8,36.000000000000014,20,36.0,0,0.2,53810,0,0,0.0,0.0,False,0.01004223369310183,1,11.802000000000001,5732.0,1650,0,0.0,16500.0,False,-0.7375504458000939,0,1.6490000000000007,101132,0,0,0.0,0.0,False,0.24070075571694965,0,1.4870000000000003,96779,0,10,0.1,312.59845623850913,False,0.18921507542594043,0,3.602000000000001,104558,0,296,0.8,10656.000000000004,False,-0.0067700094906675105,7,14.445000000000004,61185,732,0,0.0,22882.206996658868,False,-0.34355218964767537,0.15,423196,0.0,0.0,14,0,0,4,5,5.0,2,6,8,72.0,33.0,6,6,8,746,1.0234170136973262,263.27670362684876
162,8,0,0,0,10.0,12,10.0,3.175173386188026,7,3.2857142857142856,29.902418651073642,12,19.25,36.000000000000014,12,36.0,0,0.2,53810,0,0,0.0,0.0,False,0.01004223369310183,7,11.871,5462.0,1662,0,0.0,16620.0,False,-0.7414922571562647,7,1.719,101038,0,7,0.7,209.3169305575155,False,0.24083151517909948,0,1.487,96849,0,5,0.0,149.5120932553682,False,0.18907346214824416,0,3.602000000000001,104423,0,306,1.0,11016.000000000004,False,-0.0063632665973697294,12,14.558000000000002,60898,734,0,0.0,21948.375289888052,False,-0.35036663221454306,0.2833333333333333,422480,0.0,0.0,8,0,0,3,11,11.0,2,5,11,72.0,39.0,5,3,11,190,1.073183267377317,264.3498868942261
163,11,0,0,0,10.0,10,10.0,3.1643536414255964,11,3.090909090909091,31.626440419359596,10,48.1,36.000000000000014,20,36.0,0,0.2,53810,0,0,0.0,0.0,False,0.01004223369310183,11,11.974000000000002,5102.0,1672,0,0.0,16720.0,False,-0.7473111215391834,0,1.7120000000000002,101284,0,6,0.4,189.75864251615758,False,0.24372950389216408,0,1.487,97050,0,7,0.7,221.38508293551718,False,0.19198023041353118,0,3.6020000000000008,104780,0,296,0.1,10656.000000000004,False,-0.004763411217065124,9,14.636000000000001,60342,743,0,0.0,23498.44523158418,False,-0.34838683404174,0.20000000000000004,422368,0.0,0.0,15,0,0,7,9,9.0,2,9,13,119.0,6.0,9,2,13,977,1.1666859742254019,265.5165728684515
164,13,0,0,0,10.0,10,10.0,3.1643536414255964,0,,31.04063546358252,16,27.5625,36.000000000000014,14,36.0,0,0.2,53810,0,0,0.0,0.0,False,0.01004223369310183,0,11.963000000000001,5002.0,1682,0,0.0,16820.0,False,-0.7482496480525574,0,1.7120000000000002,101354,0,1,0.0,31.04063546358252,False,0.2436146863987117,4,1.5270000000000004,97297,0,0,0.0,0.0,False,0.19365246834821867,0,3.6020000000000008,104640,0,306,1.0,11016.000000000004,False,-0.004401861978578208,14,14.767,59797,749,0,0.0,23249.43596222331,False,-0.3544383063125444,0.16666666666666666,421900,0.0,0.0,10,0,0,5,9,8.8,4,9,16,106.0,33.0,9,4,16,471,1.304394687525928,266.8209675559774
165,16,0,0,0,10.000000000000002,11,10.0,2.9075693985664333,13,1.3846153846153846,31.67389218266501,10,38.0,36.00000000000001,10,36.0,0,0.2,53810,0,0,0.0,0.0,False,0.01004223369310183,13,12.092999999999998,4556.0,1693,0,0.0,16930.000000000004,False,-0.7555889253871422,4,1.7520000000000002,101415,0,5,0.5,158.36946091332504,False,0.24514408590706474,5,1.5730000000000004,97319,0,8,0.8,253.39113746132008,False,0.19547668525776157,0,3.6020000000000008,104260,0,316,1.0,11376.000000000002,False,-0.00620960817101279,10,14.853000000000002,59661,749,0,0.0,23723.74524481609,False,-0.3535239967242912,0.3833333333333333,421021,0.0,0.0,6,0,0,7,10,9.8,6,13,15,198.0,33.0,13,3,15,110,1.3248098772019148,268.1457774331793
166,15,0,0,0,10.000000000000002,6,10.0,2.7699513425120093,8,1.375,32.9542731670614,14,42.0,36.00000000000001,13,36.0,0,0.2,53810,0,0,0.0,0.0,False,0.01004223369310183,8,12.160000000000002,4308.0,1699,0,0.0,16990.000000000004,False,-0.7596809009854528,0,1.7480000000000004,101599,0,3,0.3,98.8628195011842,False,0.24703640457540713,1,1.5780000000000003,97681,0,5,0.5,164.771365835307,False,0.19937414960886313,0,3.6020000000000008,103880,0,326,1.0,11736.000000000002,False,-0.008017354363447372,13,14.973000000000003,59239,753,0,0.0,24814.567694797235,False,-0.3524085158638892,0.3,420517,0.0,0.0,6,0,0,6,11,10.25,4,10,16,142.0,39.0,10,5,16,440,1.1854869099333882,269.3312643431127
