index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02MyA@1,spot_market_loss_02MyA@1,balance_02MyA@1,inventory_02MyA@1_input,inventory_02MyA@1_output,productivity_02MyA@1,assets_02MyA@1,bankrupt_02MyA@1,score_02MyA@1,spot_market_quantity_03Ind@1,spot_market_loss_03Ind@1,balance_03Ind@1,inventory_03Ind@1_input,inventory_03Ind@1_output,productivity_03Ind@1,assets_03Ind@1,bankrupt_03Ind@1,score_03Ind@1,spot_market_quantity_04Buy@2,spot_market_loss_04Buy@2,balance_04Buy@2,inventory_04Buy@2_input,inventory_04Buy@2_output,productivity_04Buy@2,assets_04Buy@2,bankrupt_04Buy@2,score_04Buy@2,spot_market_quantity_05Dec@2,spot_market_loss_05Dec@2,balance_05Dec@2,inventory_05Dec@2_input,inventory_05Dec@2_output,productivity_05Dec@2,assets_05Dec@2,bankrupt_05Dec@2,score_05Dec@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
170,10,0,0,0,10.0,20,10.0,34.13970157917485,0,,35.345647693149836,0,,50.00000000000001,11,50.0,0,0.8030000000000002,101489,7,88,1.0,3074.2937389673866,False,0.6263006609231838,0,1.2260000000000002,99929,34,90,1.0,3412.5731421257365,False,0.6043454865203294,0,0.2,94025,0,0,0.0,0.0,False,0.0,0,17.804000000000002,-119572.05555555556,1768,10,1.0,60712.44886891263,True,-1.948852232077631,11,15.196000000000002,42498,2011,0,0.0,71080.09751092432,False,-0.41193012346865787,0,1.3070000000000002,128361,25,503,1.0,26033.64119232875,False,0.06537822034456439,0.6666666666666666,466302,0.0,0.125,7,0,0,0,8,887.0151274651275,0,0,9,36.0,24.0,2,8,9,200,0.5494341123849154,386.3470762781799
171,9,0,0,0,10.0,20,10.0,34.13970157917485,0,,35.345647693149836,0,,50.00000000000001,7,50.0,0,0.8030000000000002,101369,9,98,1.0,3435.690754759135,False,0.6272588062727634,0,1.2260000000000002,99849,32,100,1.0,3733.970157917485,False,0.6056193382629634,0,0.2,94025,0,0,0.0,0.0,False,0.0,0,17.804000000000002,-119572.05555555556,1768,10,1.0,60712.44886891263,True,-1.948852232077631,7,15.255000000000003,42393,2011,0,0.0,71080.09751092432,False,-0.4127213700210836,0,1.3070000000000002,128361,15,513,1.0,26180.184715397252,False,0.06593037299888942,0.6666666666666666,465997,0.0,0.125,7,0,0,0,4,3.375,0,0,9,36.0,21.0,2,7,9,200,0.553523737937212,386.9006000161171
172,9,0,0,0,10.0,20,10.0,34.13970157917485,0,,35.345647693149836,0,,50.0,8,50.0,0,0.8030000000000002,101269,9,108,1.0,3777.0877705508833,False,0.6283748048188705,0,1.2260000000000002,99749,32,110,1.0,4075.367173709233,False,0.6067353368090705,0,0.2,94025,0,0,0.0,0.0,False,0.0,0,17.804000000000002,-119572.05555555556,1768,10,1.0,60712.44886891263,True,-1.948852232077631,8,15.328000000000005,42271,2011,0,0.0,71080.09751092432,False,-0.4136407231581878,0,1.3070000000000004,128361,5,523,1.0,26326.72823846575,False,0.06648252565321446,0.6666666666666666,465675,0.0,0.125,6,0,0,0,6,3732.921212121212,0,0,9,18.0,24.0,1,8,9,200,0.4871181398630142,387.3877181559801
173,9,0,0,0,10.0,20,10.0,34.13970157917485,0,,35.345647693149836,0,,50.0,10,50.0,0,0.8030000000000002,101169,9,118,1.0,4118.484786342632,False,0.6294908033649773,0,1.2260000000000002,99649,32,120,1.0,4416.764189500982,False,0.6078513353551773,0,0.2,94025,0,0,0.0,0.0,False,0.0,0,17.804000000000002,-119572.05555555556,1768,10,1.0,60712.44886891263,True,-1.948852232077631,10,15.420000000000002,42111,2011,0,0.0,71080.09751092432,False,-0.4148464321904556,0,1.3070000000000004,128361,0,528,0.5,26400.0,False,0.06675860198037709,0.5833333333333334,465315,0.0,0.125,8,0,0,0,3,3.0,0,0,4,18.0,24.0,1,8,4,200,0.4069178681820631,387.7946360241622
174,4,0,0,0,10.0,20,10.0,34.13970157917485,0,,35.345647693149836,0,,50.0,13,50.0,0,0.8030000000000002,101069,9,128,1.0,4459.88180213438,False,0.6306068019110844,0,1.2260000000000002,99549,32,130,1.0,4758.16120529273,False,0.6089673339012844,0,0.2,94025,0,0,0.0,0.0,False,0.0,0,17.804000000000002,-119572.05555555556,1768,10,1.0,60712.44886891263,True,-1.948852232077631,13,15.540000000000003,41843,2011,0,0.0,71080.09751092432,False,-0.4168659948195041,0,1.3070000000000004,128361,0,528,0.0,26400.0,False,0.06675860198037709,0.5,464847,0.0,0.125,7,0,0,0,4,4.0,0,0,0,18.0,9.0,1,3,0,200,0.20020768325775862,387.99484370741993
175,0,0,0,0,10.0,20,10.0,34.13970157917485,0,,35.345647693149836,0,,50.0,6,50.0,0,0.8030000000000002,100979,8,138,1.0,4791.278817926129,False,0.6318017270554548,0,1.2260000000000002,99439,33,140,1.0,5109.558221084479,False,0.6100044058491276,0,0.2,94025,0,0,0.0,0.0,False,0.0,0,17.804000000000002,-119572.05555555556,1768,10,1.0,60712.44886891263,True,-1.948852232077631,6,15.587,41776,2011,0,0.0,71080.09751092432,False,-0.41737088547676626,0,1.3070000000000002,128361,0,528,0.0,26400.0,False,0.06675860198037709,0.5,464580,0.0,0.125,7,0,0,0,2,2.0,0,0,0,0.0,0.0,0,0,0,200,0.17614906933158636,388.1709927767515
176,0,0,0,0,10.0,17,10.0,34.13970157917485,0,,35.345647693149836,0,,50.0,20,50.0,0,0.8030000000000002,100899,6,148,1.0,5112.675833717877,False,0.6330755787980891,0,1.2260000000000002,99349,32,150,1.0,5440.955236876227,False,0.6111993309934983,0,0.2,94025,0,0,0.0,0.0,False,0.0,0,17.804000000000002,-119572.05555555556,1768,10,1.0,60712.44886891263,True,-1.948852232077631,13,15.711000000000002,41505,2011,0,0.0,71080.09751092432,False,-0.4194130551501698,0,1.3070000000000002,128711,0,521,0.0,26050.0,False,0.06807734623441998,0.5,464489,0.0,0.125,8,0,0,0,4,4.0,0,0,0,0.0,0.0,0,0,0,520,0.17310990672558546,388.3441026834771
177,0,0,0,0,10.0,0,,34.13970157917485,0,,35.345647693149836,0,,50.0,14,50.0,0,0.8030000000000002,100899,0,154,0.6,5257.514043192927,False,0.6342187375153349,0,1.2260000000000002,99349,22,160,1.0,5682.352252667975,False,0.6131045955222413,0,0.2,94025,0,0,0.0,0.0,False,0.0,0,17.804000000000002,-119572.05555555556,1768,10,1.0,60712.44886891263,True,-1.948852232077631,14,15.838000000000003,41190,2011,0,0.0,71080.09751092432,False,-0.421786794807447,0,1.3070000000000002,128711,0,521,0.0,26050.0,False,0.06807734623441998,0.43333333333333335,464174,0.0,0.125,0,0,0,0,5,5.0,0,0,0,0.0,0.0,0,0,0,0,0.1694971201941371,388.51359980367124
178,0,0,0,0,10.0,0,,34.13970157917485,0,,35.345647693149836,0,,50.0,11,50.0,0,0.8030000000000002,100899,0,154,0.0,5257.514043192927,False,0.6342187375153349,0,1.2260000000000002,99349,12,170,1.0,5923.749268459724,False,0.6150098600509846,0,0.2,94025,0,0,0.0,0.0,False,0.0,0,17.804000000000002,-119572.05555555556,1768,10,1.0,60712.44886891263,True,-1.948852232077631,11,15.934000000000003,40981,2011,0,0.0,71080.09751092432,False,-0.4233617522308468,0,1.3070000000000002,128711,0,521,0.0,26050.0,False,0.06807734623441998,0.3333333333333333,463965,0.0,0.125,0,0,0,0,4,4.0,0,0,0,0.0,0.0,0,0,0,0,0.1664894064888358,388.6800892101601
179,0,0,0,0,10.0,0,,34.13970157917485,0,,35.345647693149836,0,,49.99999999999999,12,50.0,0,0.8030000000000002,100899,0,154,0.0,5257.514043192927,False,0.6342187375153349,0,1.2260000000000002,99349,2,180,1.0,6165.146284251473,False,0.6169151245797275,0,0.2,94025,0,0,0.0,0.0,False,0.0,0,17.804000000000002,-119572.05555555556,1768,10,1.0,60712.44886891263,True,-1.948852232077631,12,16.043000000000003,40741,2011,0,0.0,71080.09751092432,False,-0.4251703157792485,0,1.3070000000000002,128711,0,521,0.0,26049.999999999996,False,0.06807734623441998,0.3333333333333333,463725,0.0,0.125,0,0,0,0,4,4.0,0,0,0,0.0,0.0,0,0,0,0,0.16845192946493626,388.848541139625
